customer_id,signup_date,customer_segment,country
34229,2025-10-07,High_Value,India
34230,2024-07-25,Regular,Canada
34231,2025-01-16,New,USA
34232,2025-08-24,New,Canada
34233,2025-03-02,Loyal,Germany
34234,2024-11-02,Regular,India
34235,2024-05-14,Regular,USA
34236,2024-02-01,New,India
34237,2025-05-18,Loyal,India
34238,2025-12-04,Loyal,India
34239,2025-03-14,Regular,USA
34240,2025-07-23,Regular,Canada
34241,2025-05-09,Regular,Germany
34242,2024-09-10,Regular,India
34243,2025-01-16,Loyal,Germany
34244,2024-07-16,Regular,USA
34245,2024-06-11,New,India
34246,2025-03-05,Loyal,India
34247,2025-04-16,High_Value,Germany
34248,2025-12-21,Regular,USA
34249,2024-06-21,Regular,USA
34250,2024-07-30,High_Value,India
34251,2024-05-01,New,Australia
34252,2025-11-23,Loyal,Canada
34253,2025-07-24,Regular,India
34254,2024-08-29,Regular,Canada
34255,2025-12-08,Regular,India
34256,2025-05-28,Regular,India
34257,2024-12-13,Regular,UK
34258,2024-10-05,Regular,Canada
34259,2025-02-19,Regular,Germany
34260,2024-03-03,New,Australia
34261,2024-05-05,Loyal,India
34262,2025-11-14,Regular,India
34263,2024-05-30,Loyal,Australia
34264,2024-04-29,New,USA
34265,2025-09-19,Loyal,USA
34266,2025-11-20,New,India
34267,2025-08-20,New,India
34268,2024-03-16,Regular,Canada
34269,2025-09-04,Loyal,India
34270,2024-07-13,New,UK
34271,2024-01-09,Loyal,USA
34272,2025-11-03,Regular,India
34273,2024-07-14,High_Value,India
34274,2025-04-25,Regular,India
34275,2024-02-23,New,India
34276,2024-05-18,Regular,Australia
34277,2025-10-04,Regular,India
34278,2025-03-08,Regular,Germany
34279,2025-12-30,Loyal,USA
34280,2024-05-11,Loyal,USA
34281,2025-10-12,Regular,USA
34282,2025-09-30,Regular,India
34283,2025-11-05,Regular,India
34284,2024-02-06,Regular,UK
34285,2024-03-17,Loyal,UK
34286,2025-01-21,Regular,USA
34287,2024-03-25,Loyal,India
34288,2024-02-16,Regular,India
34289,2025-08-15,Regular,India
34290,2025-05-22,Regular,Singapore
34291,2025-09-08,Regular,USA
34292,2025-11-14,Regular,USA
34293,2024-04-14,New,India
34294,2025-08-29,Regular,UK
34295,2024-02-01,Loyal,India
34296,2024-09-28,Loyal,India
34297,2024-08-05,New,India
34298,2024-06-21,Regular,Singapore
34299,2025-06-08,Loyal,USA
34300,2024-03-29,Regular,UK
34301,2025-08-13,New,Australia
34302,2025-09-29,Loyal,UK
34303,2025-04-30,Loyal,India
34304,2024-02-29,Regular,USA
34305,2025-03-11,Loyal,India
34306,2025-04-04,Loyal,USA
34307,2024-09-29,Regular,India
34308,2024-09-25,Loyal,India
34309,2024-12-08,New,UK
34310,2025-12-27,Regular,UK
34311,2024-01-03,Loyal,UK
34312,2025-01-06,Regular,India
34313,2024-08-19,Regular,India
34314,2025-02-04,Regular,Germany
34315,2024-01-03,Regular,Singapore
34316,2025-11-01,Loyal,Australia
34317,2024-11-29,Loyal,Singapore
34318,2025-12-08,Loyal,India
34319,2024-04-22,High_Value,Australia
34320,2025-03-02,Regular,India
34321,2025-05-11,Regular,India
34322,2025-08-04,Regular,India
34323,2024-01-07,New,Germany
34324,2025-04-08,Regular,India
34325,2024-04-17,Regular,India
34326,2024-11-08,Regular,India
34327,2024-02-08,High_Value,Singapore
34328,2024-02-11,Loyal,UK
34329,2025-07-13,Loyal,India
34330,2025-06-07,Regular,India
34331,2025-10-15,New,India
34332,2025-05-26,New,UK
34333,2025-03-10,Regular,Singapore
34334,2024-03-26,New,India
34335,2025-07-12,Regular,India
34336,2024-06-16,New,UK
34337,2024-03-18,Loyal,USA
34338,2025-06-18,High_Value,UK
34339,2025-03-05,New,Germany
34340,2024-04-19,New,Canada
34341,2025-02-04,Regular,USA
34342,2025-05-19,Regular,Germany
34343,2024-12-30,Regular,India
34344,2025-06-08,Regular,UK
34345,2025-01-03,New,USA
34346,2024-09-14,Regular,USA
34347,2024-06-12,New,USA
34348,2024-07-07,Regular,India
34349,2025-08-13,Loyal,India
34350,2024-09-29,High_Value,India
34351,2025-06-06,Regular,Australia
34352,2024-09-19,Loyal,USA
34353,2025-01-18,Regular,Germany
34354,2025-03-19,Regular,India
34355,2024-12-14,New,India
34356,2025-06-27,Regular,UK
34357,2025-11-05,Loyal,Australia
34358,2025-09-21,Loyal,India
34359,2025-11-03,Regular,India
34360,2024-01-22,Loyal,India
34361,2025-07-08,Regular,India
34362,2025-06-14,Loyal,India
34363,2024-10-28,New,Singapore
34364,2024-08-17,Regular,Singapore
34365,2024-02-08,Loyal,Canada
34366,2025-09-04,Regular,UK
34367,2025-09-05,New,India
34368,2024-02-25,High_Value,India
34369,2025-02-28,Regular,India
34370,2025-02-06,New,India
34371,2024-05-05,Regular,USA
34372,2025-02-04,Regular,India
34373,2025-08-15,Regular,Germany
34374,2024-08-26,Loyal,USA
34375,2025-06-13,Regular,India
34376,2025-12-09,Regular,Germany
34377,2024-11-27,New,Germany
34378,2024-03-19,New,India
34379,2024-08-05,Regular,Australia
34380,2024-04-09,Regular,India
34381,2024-09-14,Regular,India
34382,2025-04-15,Loyal,India
34383,2024-05-27,Loyal,UK
34384,2025-01-10,Regular,India
34385,2025-12-29,Regular,India
34386,2024-07-12,Regular,India
34387,2025-10-04,Regular,India
34388,2024-08-10,Regular,India
34389,2025-03-24,Regular,Singapore
34390,2024-04-24,Regular,India
34391,2024-07-14,Loyal,UK
34392,2025-09-25,New,Canada
34393,2025-03-06,New,USA
34394,2025-02-19,High_Value,Germany
34395,2025-01-07,Regular,USA
34396,2024-06-27,High_Value,Germany
34397,2025-11-09,Regular,USA
34398,2024-10-14,New,India
34399,2024-01-09,Regular,India
34400,2025-10-23,Regular,USA
34401,2024-02-03,Loyal,Germany
34402,2025-10-09,Regular,Germany
34403,2024-07-13,Regular,USA
34404,2024-02-20,Regular,India
34405,2024-06-09,New,India
34406,2025-04-22,Regular,USA
34407,2025-02-02,New,India
34408,2024-04-21,Regular,India
34409,2024-08-07,Regular,Germany
34410,2024-06-02,Loyal,UK
34411,2025-04-21,Regular,Australia
34412,2025-09-22,Loyal,India
34413,2024-07-05,New,UK
34414,2025-10-15,Loyal,USA
34415,2024-10-24,Regular,Canada
34416,2024-03-01,New,Germany
34417,2024-08-23,New,India
34418,2025-09-29,Loyal,UK
34419,2025-08-13,Regular,USA
34420,2025-06-15,New,USA
34421,2024-10-18,Regular,USA
34422,2025-07-20,Regular,India
34423,2025-06-02,Regular,India
34424,2025-08-01,New,Germany
34425,2025-02-11,Regular,UK
34426,2025-01-05,Loyal,Australia
34427,2025-12-06,Loyal,USA
34428,2025-11-22,Regular,Germany
34429,2025-01-26,Regular,UK
34430,2024-05-26,Loyal,Germany
34431,2024-10-25,Loyal,USA
34432,2025-01-03,Regular,UK
34433,2025-05-09,Loyal,India
34434,2024-08-20,Loyal,India
34435,2024-02-03,Regular,India
34436,2025-08-23,Loyal,India
34437,2025-11-23,Regular,USA
34438,2024-03-01,Loyal,USA
34439,2024-08-20,Regular,Germany
34440,2024-11-12,Regular,USA
34441,2025-07-09,Regular,India
34442,2025-07-18,Regular,Singapore
34443,2024-09-07,Regular,India
34444,2024-08-16,Regular,India
34445,2024-10-22,Regular,Singapore
34446,2024-06-24,Loyal,USA
34447,2024-11-14,New,India
34448,2024-07-10,Loyal,USA
34449,2024-02-13,Regular,India
34450,2025-06-04,Regular,USA
34451,2025-07-28,Loyal,USA
34452,2024-07-28,Regular,USA
34453,2024-10-19,Regular,India
34454,2024-10-20,New,India
34455,2024-01-17,Regular,USA
34456,2025-02-02,Loyal,USA
34457,2024-11-30,Regular,India
34458,2025-11-17,Regular,USA
34459,2024-09-28,Loyal,Singapore
34460,2025-08-02,Regular,India
34461,2024-10-12,Regular,India
34462,2024-05-15,Loyal,USA
34463,2024-09-11,Regular,USA
34464,2025-10-06,Loyal,USA
34465,2024-07-06,Regular,India
34466,2025-09-08,Regular,UK
34467,2025-04-30,Regular,India
34468,2025-06-28,Loyal,Australia
34469,2025-07-03,Loyal,India
34470,2025-01-12,Regular,Singapore
34471,2025-03-15,New,India
34472,2024-02-20,New,Singapore
34473,2025-05-25,Regular,USA
34474,2025-06-03,Regular,USA
34475,2024-03-16,Regular,Germany
34476,2025-01-13,New,India
34477,2025-01-06,Regular,India
34478,2024-08-14,Regular,India
34479,2024-02-18,Regular,Singapore
34480,2024-01-08,Loyal,UK
34481,2024-06-01,Regular,USA
34482,2024-06-17,Loyal,USA
34483,2024-06-03,Regular,Germany
34484,2025-03-18,Loyal,India
34485,2024-11-03,Regular,USA
34486,2024-03-22,Loyal,USA
34487,2024-03-02,Regular,India
34488,2025-04-23,Regular,USA
34489,2025-11-13,New,UK
34490,2025-08-21,Regular,UK
34491,2025-07-07,Loyal,Australia
34492,2024-08-20,Regular,India
34493,2025-05-28,New,Germany
34494,2024-02-29,Regular,Singapore
34495,2024-05-05,Regular,India
34496,2024-04-11,Regular,Germany
34497,2024-05-14,Regular,USA
34498,2024-09-18,New,UK
34499,2024-02-01,Regular,Singapore
34500,2025-08-16,Regular,India
34501,2025-06-05,High_Value,Germany
34502,2025-04-08,Loyal,USA
34503,2024-05-08,Regular,Australia
34504,2025-09-25,Regular,Germany
34505,2024-01-05,Loyal,India
34506,2025-12-26,Loyal,USA
34507,2025-06-14,Loyal,USA
34508,2024-05-27,Regular,India
34509,2024-05-23,Loyal,India
34510,2025-05-22,Loyal,USA
34511,2025-08-12,Loyal,USA
34512,2024-12-06,Loyal,UK
34513,2024-02-13,Regular,UK
34514,2024-12-26,Loyal,Germany
34515,2024-12-15,Loyal,Canada
34516,2024-08-25,Regular,India
34517,2025-10-21,High_Value,India
34518,2024-09-07,Regular,USA
34519,2024-06-26,Regular,India
34520,2025-05-08,Regular,Germany
34521,2025-03-27,New,UK
34522,2025-03-29,Regular,Germany
34523,2025-01-02,High_Value,India
34524,2024-08-20,Regular,India
34525,2024-07-07,Loyal,USA
34526,2024-03-27,New,UK
34527,2024-05-15,New,USA
34528,2025-02-26,New,India
34529,2024-10-23,Regular,USA
34530,2025-06-23,High_Value,USA
34531,2025-08-10,Regular,Australia
34532,2025-02-11,Regular,UK
34533,2024-03-17,Loyal,USA
34534,2024-01-03,Regular,UK
34535,2024-06-15,Regular,USA
34536,2024-07-25,Regular,USA
34537,2024-02-23,Loyal,Singapore
34538,2025-07-22,Regular,India
34539,2024-09-24,Regular,Germany
34540,2025-06-26,Loyal,USA
34541,2024-06-01,New,USA
34542,2024-01-08,Loyal,UK
34543,2024-04-09,Loyal,USA
34544,2024-12-09,New,USA
34545,2024-12-16,New,Australia
34546,2024-11-15,Regular,USA
34547,2025-12-01,Regular,Singapore
34548,2025-04-21,Regular,Germany
34549,2025-06-18,Loyal,USA
34550,2024-04-01,New,Australia
34551,2024-12-05,New,UK
34552,2025-03-29,New,USA
34553,2025-03-02,Loyal,India
34554,2025-11-22,New,Germany
34555,2024-12-13,Regular,USA
34556,2024-09-28,Loyal,USA
34557,2025-11-20,New,India
34558,2024-09-03,New,India
34559,2025-02-20,Loyal,India
34560,2024-01-21,Regular,India
34561,2024-04-30,Regular,USA
34562,2024-02-11,Regular,UK
34563,2024-11-01,Loyal,India
34564,2025-11-11,Regular,UK
34565,2024-02-22,Loyal,USA
34566,2025-12-13,Loyal,India
34567,2025-09-26,New,Canada
34568,2024-01-05,New,Germany
34569,2024-01-12,Loyal,USA
34570,2025-10-19,Regular,Canada
34571,2025-03-03,Regular,Singapore
34572,2024-05-06,Regular,Singapore
34573,2025-11-27,Loyal,USA
34574,2025-02-13,New,India
34575,2025-04-08,Regular,USA
34576,2025-05-10,Loyal,USA
34577,2024-05-27,High_Value,Germany
34578,2024-09-19,Regular,Australia
34579,2024-04-03,Regular,Australia
34580,2025-01-21,New,India
34581,2025-12-21,Regular,UK
34582,2025-04-03,New,UK
34583,2025-05-20,Loyal,UK
34584,2024-05-21,Regular,India
34585,2025-01-30,Loyal,Australia
34586,2025-12-26,New,India
34587,2024-03-05,Regular,India
34588,2024-05-28,Regular,Singapore
34589,2025-06-09,Regular,Australia
34590,2024-01-08,High_Value,USA
34591,2024-05-30,High_Value,USA
34592,2025-11-20,Loyal,India
34593,2024-01-14,Regular,Germany
34594,2024-11-09,Loyal,USA
34595,2024-08-28,High_Value,USA
34596,2024-10-17,Regular,USA
34597,2024-07-07,Regular,India
34598,2024-07-20,Regular,USA
34599,2025-07-09,Regular,India
34600,2024-01-19,Regular,Germany
34601,2024-04-04,New,India
34602,2024-07-12,Regular,UK
34603,2025-08-26,Regular,USA
34604,2024-10-14,New,India
34605,2024-01-26,Loyal,Singapore
34606,2025-01-14,Regular,UK
34607,2025-04-02,New,USA
34608,2024-11-30,Loyal,Canada
34609,2024-03-05,Regular,Canada
34610,2025-10-03,Loyal,India
34611,2025-09-18,Loyal,USA
34612,2025-10-27,Regular,Australia
34613,2025-12-04,Regular,India
34614,2024-08-19,Regular,USA
34615,2024-11-03,Regular,Australia
34616,2025-12-01,Regular,Canada
34617,2024-11-24,Loyal,USA
34618,2025-09-23,Regular,India
34619,2025-04-17,Loyal,India
34620,2025-11-08,Regular,Australia
34621,2024-01-08,Regular,Singapore
34622,2025-05-30,New,USA
34623,2025-08-07,Regular,Germany
34624,2024-05-24,Regular,USA
34625,2025-06-20,Loyal,India
34626,2024-05-22,High_Value,India
34627,2025-10-22,New,UK
34628,2025-10-25,Loyal,USA
34629,2024-01-03,Regular,Germany
34630,2025-01-05,High_Value,India
34631,2024-10-06,New,Germany
34632,2025-10-12,Regular,Australia
34633,2024-08-21,Loyal,Singapore
34634,2025-06-09,Regular,Australia
34635,2024-03-26,High_Value,USA
34636,2024-06-04,Loyal,Canada
34637,2025-12-20,Regular,UK
34638,2024-10-07,New,Germany
34639,2025-07-13,New,Canada
34640,2025-12-07,New,USA
34641,2025-12-05,Regular,Germany
34642,2024-01-15,New,USA
34643,2024-06-18,Regular,India
34644,2025-06-05,Regular,India
34645,2025-11-07,Loyal,India
34646,2025-12-15,Regular,Germany
34647,2025-06-09,Regular,Australia
34648,2024-03-17,Regular,USA
34649,2025-06-26,Regular,India
34650,2024-07-17,Loyal,UK
34651,2025-08-13,New,Germany
34652,2025-02-03,Loyal,India
34653,2024-05-14,New,USA
34654,2025-09-07,New,Singapore
34655,2025-12-22,High_Value,USA
34656,2025-01-04,New,Canada
34657,2025-08-16,Regular,India
34658,2024-02-13,New,USA
34659,2024-07-16,Regular,India
34660,2024-04-02,Loyal,India
34661,2024-07-26,New,Australia
34662,2024-10-01,Regular,Singapore
34663,2024-11-10,Loyal,USA
34664,2024-08-23,Loyal,India
34665,2025-02-01,Loyal,Australia
34666,2024-06-09,New,USA
34667,2024-09-10,Regular,USA
34668,2025-09-05,Regular,India
34669,2025-02-14,Regular,USA
34670,2024-01-20,Loyal,Australia
34671,2024-08-27,Loyal,USA
34672,2025-08-28,Loyal,India
34673,2024-05-11,Regular,India
34674,2025-11-03,Regular,Canada
34675,2024-08-03,New,USA
34676,2025-04-04,Regular,India
34677,2024-12-12,New,USA
34678,2025-04-01,Loyal,India
34679,2025-08-05,Loyal,India
34680,2024-04-18,High_Value,India
34681,2024-09-14,Regular,USA
34682,2025-02-18,New,Germany
34683,2024-07-09,New,Singapore
34684,2024-09-30,Loyal,India
34685,2025-10-08,Regular,India
34686,2024-06-16,Regular,USA
34687,2024-05-18,New,India
34688,2025-03-01,Loyal,UK
34689,2024-03-13,Regular,UK
34690,2024-01-01,Regular,UK
34691,2025-09-26,Loyal,Germany
34692,2024-07-20,Regular,India
34693,2024-03-28,Regular,Canada
34694,2025-04-23,New,USA
34695,2024-12-17,Regular,Canada
34696,2024-11-28,Regular,India
34697,2024-11-16,High_Value,India
34698,2024-04-16,Regular,UK
34699,2025-09-18,Regular,India
34700,2024-01-01,Regular,Germany
34701,2024-12-18,Regular,Singapore
34702,2024-07-16,New,Australia
34703,2025-04-13,Loyal,Canada
34704,2025-02-04,Loyal,Germany
34705,2024-10-07,Regular,Germany
34706,2025-01-25,Loyal,Canada
34707,2024-06-14,New,USA
34708,2024-04-05,Regular,Germany
34709,2025-10-22,New,India
34710,2025-03-23,Regular,USA
34711,2025-04-22,Regular,India
34712,2025-12-30,Regular,USA
34713,2025-10-22,Loyal,Canada
34714,2025-03-02,Loyal,USA
34715,2025-08-01,Regular,India
34716,2025-01-20,Regular,India
34717,2024-06-22,Loyal,India
34718,2025-03-30,Regular,India
34719,2025-10-28,Regular,India
34720,2025-10-04,Regular,USA
34721,2025-01-03,New,India
34722,2025-11-21,Regular,USA
34723,2024-05-24,Regular,USA
34724,2024-01-30,Regular,Germany
34725,2024-10-21,High_Value,USA
34726,2024-05-29,New,USA
34727,2025-11-30,High_Value,USA
34728,2024-03-25,Regular,Canada
34729,2025-01-25,New,India
34730,2025-07-17,Regular,Germany
34731,2024-03-21,Loyal,India
34732,2024-02-03,Regular,USA
34733,2025-02-08,New,UK
34734,2025-10-20,Regular,USA
34735,2024-01-12,High_Value,India
34736,2024-01-16,Regular,USA
34737,2025-11-06,Regular,USA
34738,2025-03-15,Loyal,USA
34739,2025-05-27,Regular,India
34740,2024-07-20,Regular,USA
34741,2024-08-16,Regular,India
34742,2024-12-09,Regular,India
34743,2024-06-05,New,USA
34744,2024-11-18,New,India
34745,2025-11-27,Regular,India
34746,2025-06-30,New,USA
34747,2025-09-26,Loyal,India
34748,2024-12-28,Regular,India
34749,2025-07-28,New,India
34750,2024-11-03,High_Value,USA
34751,2025-03-26,Loyal,UK
34752,2025-06-17,Regular,India
34753,2025-08-25,Loyal,USA
34754,2025-11-06,Regular,India
34755,2024-03-18,New,USA
34756,2025-08-02,Regular,India
34757,2025-06-02,Regular,Australia
34758,2025-06-21,Loyal,India
34759,2024-01-11,Regular,USA
34760,2024-12-22,Loyal,India
34761,2025-12-02,New,India
34762,2025-10-19,Regular,Germany
34763,2024-06-17,New,UK
34764,2024-12-21,Regular,India
34765,2025-09-22,Regular,India
34766,2025-11-10,Regular,Singapore
34767,2024-08-29,Regular,Canada
34768,2025-08-09,New,India
34769,2025-09-01,Regular,India
34770,2024-04-19,New,USA
34771,2024-01-24,Loyal,USA
34772,2024-02-04,Regular,Germany
34773,2024-04-16,Loyal,UK
34774,2025-06-24,High_Value,Singapore
34775,2024-10-11,Regular,India
34776,2025-05-15,Regular,India
34777,2024-03-06,Regular,UK
34778,2025-03-15,Regular,Germany
34779,2025-06-27,Regular,Germany
34780,2025-12-13,Loyal,USA
34781,2024-08-21,Regular,India
34782,2025-02-02,Loyal,India
34783,2024-12-18,Regular,UK
34784,2024-09-10,Loyal,UK
34785,2025-04-12,Regular,UK
34786,2025-02-16,Regular,India
34787,2025-08-31,Loyal,USA
34788,2024-01-21,Loyal,Australia
34789,2024-06-10,Regular,Canada
34790,2025-02-26,Regular,USA
34791,2025-02-22,Regular,Australia
34792,2025-10-20,Regular,USA
34793,2025-05-07,Regular,UK
34794,2024-01-04,Loyal,UK
34795,2024-12-23,Regular,Germany
34796,2025-09-09,Regular,India
34797,2025-09-29,Regular,UK
34798,2025-08-08,Regular,India
34799,2024-12-14,Loyal,USA
34800,2024-03-18,Regular,USA
34801,2024-06-04,Regular,Singapore
34802,2025-09-10,Regular,India
34803,2024-09-05,Regular,India
34804,2025-07-11,High_Value,USA
34805,2024-01-27,Regular,India
34806,2024-12-24,Loyal,India
34807,2025-11-24,Loyal,Singapore
34808,2024-06-28,New,India
34809,2024-01-23,Regular,USA
34810,2024-07-29,New,USA
34811,2024-02-16,Loyal,UK
34812,2025-03-22,Regular,USA
34813,2024-05-19,Regular,Australia
34814,2024-06-28,Regular,India
34815,2025-03-05,Loyal,Canada
34816,2024-08-25,Regular,India
34817,2025-04-19,New,USA
34818,2025-11-10,Regular,India
34819,2025-11-10,Regular,India
34820,2025-06-16,Regular,USA
34821,2025-12-08,Regular,India
34822,2025-06-21,New,India
34823,2024-02-19,New,India
34824,2025-11-28,Loyal,UK
34825,2025-02-17,New,Australia
34826,2024-01-05,Regular,India
34827,2025-03-28,New,UK
34828,2024-06-27,New,USA
34829,2025-01-25,Regular,India
34830,2025-04-25,Loyal,Germany
34831,2024-01-21,Regular,USA
34832,2024-11-15,Loyal,India
34833,2024-02-10,Loyal,USA
34834,2024-03-23,Regular,Canada
34835,2024-06-03,Loyal,India
34836,2025-07-24,Regular,India
34837,2024-10-28,New,India
34838,2024-02-04,Regular,India
34839,2025-06-29,Regular,Singapore
34840,2025-02-01,Regular,UK
34841,2024-04-13,Loyal,UK
34842,2025-02-14,New,USA
34843,2024-06-30,Loyal,India
34844,2025-04-09,Regular,India
34845,2025-11-22,Loyal,India
34846,2024-08-18,Regular,USA
34847,2025-06-28,Regular,India
34848,2024-01-18,Regular,UK
34849,2024-10-24,Regular,UK
34850,2025-10-10,Loyal,Singapore
34851,2024-02-24,Regular,India
34852,2025-11-09,New,Singapore
34853,2024-03-09,Loyal,USA
34854,2024-12-17,Regular,Canada
34855,2024-05-12,Regular,India
34856,2024-01-16,Regular,UK
34857,2024-09-11,Regular,India
34858,2025-02-28,Loyal,India
34859,2025-06-11,High_Value,USA
34860,2024-08-18,Regular,India
34861,2024-12-25,Regular,UK
34862,2024-05-13,Regular,India
34863,2025-06-16,Regular,USA
34864,2024-05-03,Regular,USA
34865,2025-09-20,Loyal,USA
34866,2024-05-10,High_Value,UK
34867,2025-04-29,High_Value,Australia
34868,2024-08-29,New,UK
34869,2025-12-28,Regular,India
34870,2024-07-23,Regular,India
34871,2025-11-23,Loyal,UK
34872,2025-09-02,Loyal,India
34873,2024-12-07,New,USA
34874,2024-12-27,Regular,India
34875,2024-09-15,Loyal,India
34876,2024-11-08,Regular,India
34877,2024-12-06,Regular,USA
34878,2024-04-16,Regular,Singapore
34879,2024-08-23,New,India
34880,2025-10-01,Regular,USA
34881,2025-12-15,Loyal,UK
34882,2024-02-10,New,Germany
34883,2025-06-18,Regular,India
34884,2024-06-23,Loyal,India
34885,2025-04-22,Regular,India
34886,2025-03-29,Regular,Australia
34887,2025-10-03,Loyal,Singapore
34888,2025-05-27,Regular,India
34889,2025-08-24,Regular,Canada
34890,2025-08-07,Regular,India
34891,2025-04-17,High_Value,Germany
34892,2024-10-26,Loyal,USA
34893,2024-09-03,New,Australia
34894,2024-09-10,Regular,Canada
34895,2024-09-18,Loyal,India
34896,2024-07-29,Loyal,USA
34897,2024-08-14,Regular,UK
34898,2025-02-18,Loyal,USA
34899,2024-07-16,New,India
34900,2024-09-11,New,USA
34901,2025-06-01,Loyal,India
34902,2024-08-27,Regular,India
34903,2024-03-18,New,India
34904,2024-01-13,Regular,India
34905,2025-07-12,Regular,India
34906,2025-11-23,High_Value,India
34907,2025-05-13,New,India
34908,2024-02-14,Loyal,India
34909,2025-02-15,Loyal,India
34910,2024-07-16,Loyal,India
34911,2024-08-22,Loyal,India
34912,2025-11-03,Loyal,India
34913,2025-08-24,Regular,Canada
34914,2025-06-20,New,India
34915,2024-12-31,High_Value,USA
34916,2025-02-26,Regular,India
34917,2025-10-30,Regular,UK
34918,2025-04-27,New,India
34919,2025-02-26,Regular,USA
34920,2024-03-11,Regular,Singapore
34921,2025-12-28,Regular,Canada
34922,2025-08-13,Regular,India
34923,2024-09-23,Regular,USA
34924,2024-07-01,High_Value,UK
34925,2025-12-07,Regular,Australia
34926,2025-11-29,High_Value,India
34927,2024-11-02,New,Germany
34928,2024-06-17,Regular,India
34929,2025-08-05,New,India
34930,2025-04-01,Regular,USA
34931,2025-10-19,High_Value,Singapore
34932,2025-02-02,Regular,Germany
34933,2025-02-06,Loyal,Canada
34934,2024-04-14,Loyal,India
34935,2025-03-16,New,Canada
34936,2024-09-21,Regular,India
34937,2024-05-29,New,Canada
34938,2025-07-24,Regular,UK
34939,2024-09-09,Loyal,USA
34940,2024-06-04,Regular,India
34941,2025-12-02,Loyal,USA
34942,2025-12-03,Loyal,Canada
34943,2024-12-27,Regular,Singapore
34944,2024-08-03,Regular,Australia
34945,2024-04-28,Regular,USA
34946,2025-04-02,Regular,USA
34947,2025-03-21,Regular,Canada
34948,2025-03-27,Regular,India
34949,2025-07-14,Loyal,Canada
34950,2024-12-09,New,India
34951,2025-05-13,Regular,UK
34952,2025-04-23,New,Canada
34953,2025-08-03,Regular,India
34954,2025-06-26,Regular,Germany
34955,2024-01-27,New,India
34956,2025-03-27,New,USA
34957,2025-12-13,High_Value,India
34958,2025-02-12,New,UK
34959,2025-01-21,Regular,USA
34960,2025-03-18,Regular,Singapore
34961,2025-02-12,New,India
34962,2024-10-20,Loyal,India
34963,2025-12-26,New,USA
34964,2024-02-21,Loyal,Australia
34965,2025-08-17,New,India
34966,2024-04-26,Regular,India
34967,2024-05-30,Loyal,Germany
34968,2025-03-18,New,India
34969,2025-04-10,Loyal,Singapore
34970,2025-11-07,Regular,USA
34971,2024-08-02,Regular,Canada
34972,2024-01-19,Regular,Singapore
34973,2024-07-05,Regular,Germany
34974,2025-02-01,Loyal,India
34975,2024-09-17,New,India
34976,2024-07-03,Regular,Canada
34977,2025-10-29,Regular,USA
34978,2025-02-14,Regular,USA
34979,2025-05-05,Regular,UK
34980,2025-07-01,New,Canada
34981,2024-10-25,New,Singapore
34982,2025-06-20,Regular,Canada
34983,2025-12-04,Regular,Singapore
34984,2025-06-13,Loyal,India
34985,2024-08-04,Regular,USA
34986,2025-07-22,Regular,India
34987,2024-06-21,New,Singapore
34988,2024-02-23,Loyal,USA
34989,2024-11-20,Regular,USA
34990,2025-01-06,Loyal,UK
34991,2024-12-08,Regular,Australia
34992,2024-07-10,Regular,India
34993,2024-07-18,Loyal,USA
34994,2025-11-03,Regular,Germany
34995,2024-07-31,Regular,UK
34996,2025-07-25,New,India
34997,2024-07-07,Regular,India
34998,2024-03-19,New,India
34999,2024-02-16,Regular,India
35000,2024-06-26,New,USA
35001,2025-09-06,Loyal,USA
35002,2024-11-28,Loyal,USA
35003,2025-05-22,Loyal,Germany
35004,2025-12-03,Loyal,India
35005,2024-02-05,Regular,USA
35006,2024-03-21,Loyal,India
35007,2025-11-02,Regular,India
35008,2025-02-18,Loyal,UK
35009,2025-03-27,Regular,India
35010,2024-09-06,Loyal,India
35011,2025-08-26,Regular,Germany
35012,2025-04-16,Regular,Canada
35013,2024-07-07,Regular,Germany
35014,2025-04-18,Regular,India
35015,2024-01-03,Regular,Germany
35016,2024-06-24,Regular,UK
35017,2024-05-28,Regular,India
35018,2025-07-27,Regular,UK
35019,2025-06-20,Regular,India
35020,2024-03-07,Regular,USA
35021,2025-10-23,Regular,India
35022,2025-08-20,Regular,India
35023,2024-11-13,Loyal,Germany
35024,2024-06-03,New,Canada
35025,2024-11-02,Loyal,India
35026,2025-03-06,New,Canada
35027,2025-04-04,Regular,India
35028,2024-09-10,New,Singapore
35029,2024-03-15,Loyal,India
35030,2025-03-21,New,UK
35031,2025-05-29,Loyal,India
35032,2024-07-14,Regular,USA
35033,2025-04-11,Regular,India
35034,2025-02-19,High_Value,Germany
35035,2024-12-31,Regular,UK
35036,2024-01-06,Regular,India
35037,2024-08-12,Regular,India
35038,2024-09-30,Regular,India
35039,2025-08-31,Loyal,India
35040,2025-08-26,New,India
35041,2025-09-29,Regular,Singapore
35042,2024-12-03,Regular,UK
35043,2024-08-26,Loyal,USA
35044,2024-12-30,Regular,UK
35045,2025-07-31,New,UK
35046,2025-03-29,Loyal,USA
35047,2025-03-14,New,Australia
35048,2024-11-12,Regular,USA
35049,2025-05-23,Loyal,India
35050,2025-09-24,Loyal,India
35051,2025-05-02,Regular,India
35052,2024-10-21,Loyal,India
35053,2025-09-05,Loyal,India
35054,2025-11-19,Loyal,USA
35055,2025-08-04,Loyal,India
35056,2025-10-02,New,USA
