device_id,device_type,os
22204,Mobile,iOS
22205,Mobile,macOS
22206,Desktop,Android
22207,Desktop,Windows
22208,Desktop,iOS
22209,Desktop,Android
22210,Mobile,macOS
22211,Mobile,Android
22212,Mobile,macOS
22213,Mobile,iOS
22214,Mobile,macOS
22215,Mobile,iOS
22216,Desktop,iOS
22217,Mobile,Windows
22218,Desktop,Windows
22219,Mobile,Android
22220,Tablet,Android
22221,Mobile,Android
22222,Desktop,iOS
22223,Mobile,iOS
22224,Mobile,iOS
22225,Mobile,iOS
22226,Tablet,Android
22227,Mobile,Android
22228,Desktop,iOS
22229,Desktop,iOS
22230,Mobile,Android
22231,Tablet,iOS
22232,Mobile,iOS
22233,Tablet,Android
22234,Mobile,Android
22235,Mobile,Windows
22236,Mobile,Android
22237,Desktop,Android
22238,Mobile,iOS
22239,Desktop,Android
22240,Mobile,Android
22241,Mobile,Windows
22242,Mobile,Android
22243,Mobile,Android
22244,Mobile,iOS
22245,Mobile,Android
22246,Desktop,Android
22247,Mobile,iOS
22248,Mobile,Android
22249,Mobile,Android
22250,Desktop,Android
22251,Tablet,macOS
22252,Mobile,iOS
22253,Desktop,macOS
22254,Tablet,macOS
22255,Desktop,Android
22256,Mobile,iOS
22257,Desktop,iOS
22258,Mobile,Windows
22259,Desktop,iOS
22260,Mobile,Android
22261,Desktop,macOS
22262,Desktop,iOS
22263,Mobile,iOS
22264,Desktop,Android
22265,Mobile,Android
22266,Desktop,iOS
22267,Desktop,Android
22268,Mobile,Android
22269,Desktop,Windows
22270,Mobile,Android
22271,Mobile,Android
22272,Desktop,Windows
22273,Mobile,Android
22274,Mobile,Android
22275,Mobile,Android
22276,Mobile,iOS
22277,Tablet,Windows
22278,Tablet,Windows
22279,Mobile,macOS
22280,Mobile,Windows
22281,Mobile,Android
22282,Mobile,Android
22283,Desktop,Android
22284,Mobile,Windows
22285,Mobile,Android
22286,Mobile,Windows
22287,Desktop,Android
22288,Mobile,Android
22289,Mobile,Windows
22290,Tablet,Android
22291,Mobile,iOS
22292,Mobile,Windows
22293,Mobile,iOS
22294,Mobile,Android
22295,Desktop,macOS
22296,Mobile,iOS
22297,Mobile,Android
22298,Mobile,Android
22299,Mobile,Windows
22300,Mobile,Windows
22301,Tablet,Android
22302,Desktop,iOS
22303,Mobile,Windows
22304,Mobile,Windows
22305,Desktop,iOS
22306,Tablet,Windows
22307,Mobile,Android
22308,Tablet,Android
22309,Mobile,Windows
22310,Tablet,Windows
22311,Mobile,Android
22312,Desktop,Windows
22313,Mobile,Windows
22314,Mobile,iOS
22315,Mobile,iOS
22316,Mobile,Android
22317,Tablet,Android
22318,Desktop,iOS
22319,Desktop,Android
22320,Mobile,iOS
22321,Mobile,Android
22322,Desktop,macOS
22323,Desktop,Android
22324,Desktop,Android
22325,Desktop,macOS
22326,Mobile,Android
22327,Mobile,iOS
22328,Mobile,Android
22329,Mobile,Windows
22330,Mobile,iOS
22331,Desktop,iOS
22332,Mobile,Android
22333,Desktop,Android
22334,Mobile,iOS
22335,Mobile,Android
22336,Mobile,macOS
22337,Mobile,Windows
22338,Desktop,Android
22339,Mobile,Android
22340,Mobile,Android
22341,Mobile,iOS
22342,Tablet,Windows
22343,Desktop,Android
22344,Tablet,macOS
22345,Mobile,iOS
22346,Mobile,Android
22347,Mobile,Android
22348,Desktop,macOS
22349,Desktop,Android
22350,Mobile,Android
22351,Tablet,Windows
22352,Mobile,Android
22353,Mobile,Windows
22354,Mobile,Windows
22355,Mobile,Android
22356,Desktop,Android
22357,Mobile,iOS
22358,Mobile,iOS
22359,Mobile,Windows
22360,Desktop,Android
22361,Mobile,iOS
22362,Mobile,iOS
22363,Mobile,iOS
22364,Mobile,Android
22365,Mobile,macOS
22366,Desktop,Windows
22367,Mobile,iOS
22368,Mobile,macOS
22369,Mobile,Android
22370,Mobile,Windows
22371,Tablet,iOS
22372,Desktop,Android
22373,Mobile,Android
22374,Mobile,iOS
22375,Desktop,macOS
22376,Mobile,Android
22377,Mobile,Windows
22378,Mobile,iOS
22379,Mobile,Android
22380,Mobile,iOS
22381,Tablet,Android
22382,Mobile,iOS
22383,Desktop,Windows
22384,Mobile,Android
22385,Desktop,Windows
22386,Mobile,Android
22387,Mobile,iOS
22388,Mobile,macOS
22389,Mobile,Android
22390,Desktop,Windows
22391,Desktop,iOS
22392,Desktop,iOS
22393,Mobile,Android
22394,Mobile,iOS
22395,Desktop,macOS
22396,Desktop,Android
22397,Mobile,Android
22398,Mobile,macOS
22399,Mobile,Android
22400,Mobile,Android
22401,Mobile,macOS
22402,Mobile,Android
22403,Desktop,Android
22404,Mobile,iOS
22405,Desktop,Android
22406,Mobile,Windows
22407,Mobile,iOS
22408,Mobile,Windows
22409,Tablet,Android
22410,Mobile,Android
22411,Mobile,Windows
22412,Desktop,iOS
22413,Mobile,iOS
22414,Desktop,Android
22415,Desktop,iOS
22416,Mobile,Windows
22417,Desktop,Windows
22418,Desktop,iOS
22419,Tablet,Android
22420,Desktop,Windows
22421,Mobile,Android
22422,Mobile,Android
22423,Desktop,macOS
22424,Mobile,iOS
22425,Desktop,Windows
22426,Desktop,Windows
22427,Desktop,iOS
22428,Mobile,iOS
22429,Desktop,Android
22430,Mobile,Android
22431,Mobile,iOS
22432,Mobile,Android
22433,Mobile,iOS
22434,Desktop,iOS
22435,Desktop,Android
22436,Mobile,macOS
22437,Mobile,iOS
22438,Mobile,Android
22439,Mobile,iOS
22440,Mobile,iOS
22441,Mobile,iOS
22442,Mobile,Android
22443,Mobile,iOS
22444,Mobile,iOS
22445,Desktop,iOS
22446,Desktop,Windows
22447,Mobile,iOS
22448,Mobile,Windows
22449,Desktop,iOS
22450,Mobile,iOS
22451,Mobile,Windows
22452,Mobile,Windows
22453,Mobile,Windows
22454,Desktop,Android
22455,Mobile,Android
22456,Desktop,macOS
22457,Mobile,Windows
22458,Desktop,iOS
22459,Mobile,Windows
22460,Mobile,Android
22461,Mobile,iOS
22462,Desktop,Android
22463,Desktop,iOS
22464,Desktop,macOS
22465,Mobile,Windows
22466,Mobile,Windows
22467,Mobile,Windows
22468,Mobile,Android
22469,Mobile,Android
22470,Mobile,Android
22471,Mobile,macOS
22472,Mobile,iOS
22473,Desktop,iOS
22474,Desktop,Android
22475,Mobile,Android
22476,Mobile,iOS
22477,Mobile,Windows
22478,Mobile,Android
22479,Mobile,iOS
22480,Tablet,Android
22481,Mobile,Android
22482,Mobile,Windows
22483,Mobile,iOS
22484,Mobile,Android
22485,Mobile,Android
22486,Mobile,iOS
22487,Mobile,macOS
22488,Mobile,Android
22489,Mobile,Android
22490,Desktop,Windows
22491,Tablet,macOS
22492,Desktop,iOS
22493,Mobile,Windows
22494,Mobile,Android
22495,Desktop,iOS
22496,Desktop,Android
22497,Mobile,iOS
22498,Mobile,iOS
22499,Tablet,Android
22500,Mobile,iOS
22501,Mobile,Android
22502,Desktop,Windows
22503,Mobile,Windows
22504,Mobile,Android
22505,Desktop,Android
22506,Tablet,Android
22507,Mobile,Android
22508,Mobile,Windows
22509,Mobile,macOS
22510,Desktop,macOS
22511,Tablet,Windows
22512,Desktop,iOS
22513,Desktop,Android
22514,Desktop,Windows
22515,Mobile,Windows
22516,Mobile,Android
22517,Mobile,Android
22518,Desktop,Android
22519,Mobile,Windows
22520,Mobile,Android
22521,Tablet,Windows
22522,Desktop,Android
22523,Mobile,Android
22524,Mobile,Android
22525,Desktop,iOS
22526,Mobile,iOS
22527,Desktop,Windows
22528,Desktop,Android
22529,Tablet,iOS
22530,Mobile,iOS
22531,Desktop,iOS
22532,Mobile,Android
22533,Desktop,Windows
22534,Mobile,Android
22535,Mobile,Windows
22536,Mobile,Android
22537,Desktop,Android
22538,Mobile,Windows
22539,Mobile,Windows
22540,Desktop,macOS
22541,Mobile,iOS
22542,Mobile,Android
22543,Mobile,Windows
22544,Mobile,iOS
22545,Mobile,Windows
22546,Tablet,Windows
22547,Mobile,Windows
22548,Desktop,macOS
22549,Mobile,iOS
22550,Mobile,Android
22551,Tablet,iOS
22552,Mobile,Android
22553,Tablet,Windows
22554,Mobile,iOS
22555,Mobile,Windows
22556,Tablet,Android
22557,Mobile,iOS
22558,Mobile,Android
22559,Mobile,Android
22560,Desktop,Android
22561,Desktop,iOS
22562,Desktop,Android
22563,Desktop,iOS
22564,Mobile,macOS
22565,Mobile,iOS
22566,Tablet,iOS
22567,Mobile,iOS
22568,Tablet,iOS
22569,Mobile,iOS
22570,Mobile,Android
22571,Desktop,Android
22572,Mobile,Android
22573,Mobile,Android
22574,Desktop,Windows
22575,Mobile,iOS
22576,Mobile,Android
22577,Mobile,Android
22578,Desktop,Android
22579,Mobile,Android
22580,Mobile,Android
22581,Mobile,Android
22582,Tablet,Android
22583,Tablet,Android
22584,Mobile,Android
22585,Mobile,iOS
22586,Mobile,iOS
22587,Mobile,Windows
22588,Mobile,iOS
22589,Mobile,iOS
22590,Tablet,Android
22591,Mobile,iOS
22592,Desktop,Android
22593,Desktop,Windows
22594,Mobile,macOS
22595,Mobile,macOS
22596,Mobile,macOS
22597,Desktop,Windows
22598,Mobile,Windows
22599,Desktop,Windows
22600,Desktop,iOS
22601,Mobile,Android
22602,Desktop,Android
22603,Mobile,iOS
22604,Mobile,iOS
22605,Mobile,iOS
22606,Desktop,macOS
22607,Mobile,macOS
22608,Mobile,Android
22609,Mobile,iOS
22610,Mobile,iOS
22611,Desktop,Android
22612,Desktop,iOS
22613,Mobile,Windows
22614,Desktop,iOS
22615,Desktop,iOS
22616,Mobile,iOS
22617,Desktop,Android
22618,Desktop,macOS
22619,Desktop,macOS
22620,Mobile,macOS
22621,Mobile,iOS
22622,Desktop,iOS
22623,Mobile,Android
22624,Mobile,Android
22625,Mobile,macOS
22626,Desktop,Android
22627,Desktop,Android
22628,Mobile,Android
22629,Desktop,iOS
22630,Mobile,macOS
22631,Desktop,Android
22632,Desktop,Windows
22633,Mobile,iOS
22634,Mobile,Android
22635,Mobile,Windows
22636,Mobile,Android
22637,Mobile,Android
22638,Mobile,Android
22639,Desktop,Android
22640,Desktop,Android
22641,Tablet,Android
22642,Mobile,iOS
22643,Mobile,macOS
22644,Mobile,macOS
22645,Mobile,Windows
22646,Mobile,iOS
22647,Mobile,Android
22648,Mobile,iOS
22649,Mobile,Android
22650,Mobile,Android
22651,Desktop,Windows
22652,Mobile,iOS
22653,Mobile,Android
22654,Desktop,Android
22655,Mobile,Android
22656,Tablet,Windows
22657,Mobile,Android
22658,Desktop,Windows
22659,Desktop,iOS
22660,Desktop,iOS
22661,Mobile,Android
22662,Desktop,iOS
22663,Tablet,Android
22664,Tablet,Android
22665,Tablet,iOS
22666,Mobile,Windows
22667,Mobile,Windows
22668,Desktop,Windows
22669,Mobile,Android
22670,Mobile,iOS
22671,Desktop,iOS
22672,Desktop,Android
22673,Tablet,iOS
22674,Mobile,Windows
22675,Desktop,Android
22676,Mobile,iOS
22677,Mobile,Windows
22678,Desktop,iOS
22679,Desktop,macOS
22680,Desktop,Android
22681,Desktop,iOS
22682,Tablet,Android
22683,Desktop,Windows
22684,Mobile,iOS
22685,Desktop,Android
22686,Mobile,Windows
22687,Mobile,Windows
22688,Mobile,Windows
22689,Mobile,Android
22690,Desktop,macOS
22691,Desktop,iOS
22692,Mobile,Android
22693,Desktop,Android
22694,Mobile,Android
22695,Tablet,iOS
22696,Desktop,iOS
22697,Tablet,Android
22698,Desktop,iOS
22699,Mobile,Windows
22700,Mobile,Android
22701,Mobile,Android
22702,Tablet,Android
22703,Mobile,macOS
22704,Mobile,iOS
22705,Mobile,macOS
22706,Mobile,macOS
22707,Mobile,Windows
22708,Mobile,Android
22709,Mobile,Windows
22710,Mobile,Android
22711,Mobile,Windows
22712,Mobile,iOS
22713,Desktop,Android
22714,Mobile,iOS
22715,Mobile,Windows
22716,Mobile,Android
22717,Mobile,iOS
22718,Mobile,iOS
22719,Desktop,Android
22720,Mobile,macOS
22721,Desktop,Android
22722,Mobile,iOS
22723,Mobile,macOS
22724,Mobile,iOS
22725,Mobile,iOS
22726,Mobile,Windows
22727,Mobile,Android
22728,Mobile,Android
22729,Mobile,iOS
22730,Tablet,Android
22731,Mobile,Android
22732,Mobile,iOS
22733,Mobile,Windows
22734,Mobile,Android
22735,Mobile,Windows
22736,Mobile,Android
22737,Mobile,iOS
22738,Desktop,Android
22739,Mobile,iOS
22740,Desktop,Windows
22741,Mobile,Windows
22742,Mobile,Android
22743,Mobile,iOS
22744,Tablet,Android
22745,Desktop,Android
22746,Desktop,Windows
22747,Mobile,iOS
22748,Desktop,iOS
22749,Mobile,iOS
22750,Tablet,Windows
22751,Tablet,Windows
22752,Desktop,Android
22753,Desktop,Android
22754,Mobile,iOS
22755,Desktop,iOS
22756,Mobile,Android
22757,Mobile,Android
22758,Mobile,Android
22759,Desktop,Windows
22760,Mobile,Android
22761,Mobile,iOS
22762,Mobile,iOS
22763,Mobile,Windows
22764,Desktop,iOS
22765,Desktop,Android
22766,Desktop,Android
22767,Tablet,Windows
22768,Mobile,Windows
22769,Mobile,Android
22770,Mobile,Windows
22771,Desktop,Windows
22772,Desktop,iOS
22773,Desktop,iOS
22774,Mobile,Android
22775,Mobile,iOS
22776,Desktop,iOS
22777,Mobile,Windows
22778,Tablet,iOS
22779,Mobile,iOS
22780,Desktop,iOS
22781,Mobile,Windows
22782,Mobile,iOS
22783,Desktop,iOS
22784,Mobile,Android
22785,Mobile,Windows
22786,Desktop,iOS
22787,Tablet,Windows
22788,Mobile,Android
22789,Desktop,Android
22790,Mobile,iOS
22791,Mobile,Windows
22792,Mobile,Android
22793,Mobile,macOS
22794,Desktop,macOS
22795,Tablet,iOS
22796,Mobile,Android
22797,Desktop,Android
22798,Mobile,Android
22799,Mobile,Windows
22800,Mobile,Windows
22801,Mobile,macOS
22802,Desktop,iOS
22803,Tablet,iOS
22804,Desktop,Windows
22805,Desktop,Android
22806,Mobile,iOS
22807,Mobile,Android
22808,Mobile,iOS
22809,Mobile,iOS
22810,Mobile,iOS
22811,Mobile,Windows
22812,Desktop,Android
22813,Mobile,Windows
22814,Mobile,macOS
22815,Mobile,iOS
22816,Mobile,Windows
22817,Desktop,iOS
22818,Desktop,Android
22819,Mobile,Android
22820,Mobile,Android
22821,Mobile,Android
22822,Mobile,Android
22823,Mobile,Android
22824,Mobile,Android
22825,Mobile,Android
22826,Mobile,Windows
22827,Mobile,macOS
22828,Tablet,Android
22829,Desktop,Android
22830,Desktop,iOS
22831,Mobile,Windows
22832,Mobile,Android
22833,Mobile,Android
22834,Desktop,Windows
22835,Desktop,macOS
22836,Mobile,iOS
22837,Mobile,Android
22838,Mobile,Android
22839,Mobile,macOS
22840,Mobile,Windows
22841,Mobile,Android
22842,Desktop,iOS
22843,Mobile,Android
22844,Mobile,Android
22845,Mobile,macOS
22846,Mobile,iOS
22847,Mobile,iOS
22848,Desktop,Windows
22849,Mobile,iOS
22850,Mobile,Android
22851,Desktop,iOS
22852,Mobile,macOS
22853,Desktop,iOS
22854,Desktop,Android
22855,Desktop,macOS
22856,Desktop,Android
22857,Mobile,iOS
22858,Tablet,Windows
22859,Mobile,Windows
22860,Mobile,iOS
22861,Mobile,Android
22862,Mobile,Android
22863,Mobile,iOS
22864,Mobile,iOS
22865,Mobile,Android
22866,Mobile,Android
22867,Mobile,Windows
22868,Mobile,Android
22869,Mobile,iOS
22870,Mobile,iOS
22871,Desktop,Windows
22872,Desktop,Android
22873,Desktop,iOS
22874,Desktop,Windows
22875,Desktop,macOS
22876,Desktop,Android
22877,Tablet,Android
22878,Mobile,Android
22879,Mobile,Android
22880,Mobile,iOS
22881,Desktop,iOS
22882,Mobile,Android
22883,Mobile,Windows
22884,Mobile,Android
22885,Mobile,macOS
22886,Mobile,Windows
22887,Mobile,Android
22888,Desktop,iOS
22889,Mobile,iOS
22890,Desktop,Android
22891,Desktop,macOS
22892,Mobile,Android
22893,Mobile,Android
22894,Tablet,Windows
22895,Desktop,Windows
22896,Tablet,Android
22897,Mobile,Android
22898,Mobile,Android
22899,Mobile,iOS
22900,Desktop,iOS
22901,Mobile,iOS
22902,Mobile,Android
22903,Mobile,iOS
22904,Tablet,Android
22905,Mobile,iOS
22906,Mobile,Android
22907,Desktop,iOS
22908,Mobile,Android
22909,Desktop,iOS
22910,Mobile,Android
22911,Mobile,Android
22912,Mobile,Windows
22913,Tablet,iOS
22914,Mobile,Android
22915,Mobile,Windows
22916,Desktop,iOS
22917,Mobile,iOS
22918,Desktop,Android
22919,Mobile,iOS
22920,Mobile,Android
22921,Tablet,macOS
22922,Mobile,iOS
22923,Mobile,Windows
22924,Desktop,macOS
22925,Mobile,Android
22926,Desktop,Android
22927,Mobile,Android
22928,Mobile,Android
22929,Desktop,Android
22930,Desktop,Windows
22931,Desktop,Android
22932,Mobile,Windows
22933,Mobile,Windows
22934,Desktop,iOS
22935,Mobile,Android
22936,Mobile,Android
22937,Mobile,iOS
22938,Mobile,iOS
22939,Mobile,Windows
22940,Mobile,Android
22941,Mobile,iOS
22942,Desktop,Android
22943,Mobile,Android
22944,Tablet,macOS
22945,Tablet,Windows
22946,Tablet,iOS
22947,Desktop,Android
22948,Mobile,Android
22949,Desktop,iOS
22950,Mobile,Android
22951,Desktop,Windows
22952,Mobile,iOS
22953,Mobile,Android
22954,Tablet,Android
22955,Mobile,macOS
22956,Desktop,iOS
22957,Mobile,Android
22958,Desktop,Windows
22959,Tablet,macOS
22960,Mobile,iOS
22961,Mobile,Windows
22962,Mobile,macOS
22963,Mobile,Android
22964,Mobile,Windows
22965,Mobile,Windows
22966,Mobile,iOS
22967,Tablet,Windows
22968,Mobile,Android
22969,Mobile,iOS
22970,Mobile,iOS
22971,Desktop,Android
22972,Mobile,iOS
22973,Tablet,Android
22974,Desktop,Android
22975,Tablet,iOS
22976,Desktop,Android
22977,Desktop,iOS
22978,Mobile,Android
22979,Mobile,Android
22980,Mobile,Android
22981,Mobile,iOS
22982,Mobile,Android
22983,Desktop,macOS
22984,Mobile,iOS
22985,Desktop,iOS
22986,Mobile,Android
22987,Mobile,iOS
22988,Desktop,Android
22989,Tablet,iOS
22990,Desktop,Android
22991,Tablet,Android
22992,Desktop,Android
22993,Tablet,Android
22994,Mobile,iOS
22995,Mobile,Android
22996,Mobile,macOS
22997,Mobile,macOS
22998,Mobile,Windows
22999,Tablet,Windows
23000,Desktop,Android
23001,Mobile,Windows
23002,Mobile,iOS
23003,Desktop,Windows
23004,Desktop,iOS
23005,Desktop,iOS
23006,Desktop,Windows
23007,Mobile,iOS
23008,Tablet,iOS
23009,Tablet,Android
23010,Mobile,iOS
23011,Mobile,Android
23012,Desktop,Android
23013,Mobile,iOS
23014,Mobile,iOS
23015,Mobile,Windows
23016,Mobile,Android
23017,Mobile,Android
23018,Tablet,Android
23019,Mobile,Windows
23020,Mobile,iOS
23021,Mobile,iOS
23022,Desktop,Windows
23023,Desktop,Android
23024,Mobile,Windows
23025,Mobile,iOS
23026,Mobile,iOS
23027,Tablet,Android
23028,Mobile,iOS
23029,Mobile,iOS
23030,Mobile,iOS
23031,Desktop,Windows
23032,Mobile,iOS
23033,Desktop,macOS
23034,Mobile,iOS
23035,Desktop,Android
23036,Desktop,Windows
23037,Desktop,Android
23038,Mobile,Windows
23039,Mobile,Android
23040,Desktop,Windows
23041,Mobile,Android
23042,Tablet,Android
23043,Desktop,Android
23044,Desktop,macOS
23045,Mobile,iOS
23046,Desktop,iOS
23047,Mobile,Android
23048,Mobile,iOS
23049,Mobile,Windows
23050,Mobile,Android
23051,Desktop,Windows
23052,Mobile,Android
23053,Mobile,Windows
23054,Mobile,iOS
23055,Mobile,Windows
23056,Mobile,Android
23057,Desktop,iOS
23058,Desktop,Android
23059,Desktop,macOS
23060,Mobile,Android
23061,Mobile,Android
23062,Mobile,Android
23063,Tablet,iOS
23064,Mobile,macOS
23065,Desktop,Windows
23066,Desktop,macOS
23067,Mobile,Android
23068,Mobile,macOS
23069,Mobile,Windows
23070,Desktop,iOS
23071,Mobile,Android
23072,Desktop,Android
23073,Desktop,Android
23074,Desktop,Android
23075,Mobile,macOS
23076,Desktop,Android
23077,Mobile,Android
23078,Tablet,iOS
23079,Mobile,Android
23080,Mobile,Android
23081,Mobile,Android
23082,Mobile,Android
23083,Mobile,Windows
23084,Mobile,iOS
23085,Mobile,iOS
23086,Mobile,iOS
23087,Desktop,Android
23088,Mobile,Android
23089,Mobile,Windows
23090,Mobile,iOS
23091,Mobile,Windows
23092,Desktop,Windows
23093,Mobile,Android
23094,Mobile,Windows
23095,Mobile,iOS
23096,Mobile,iOS
23097,Mobile,iOS
23098,Mobile,Android
23099,Tablet,Windows
23100,Tablet,Android
23101,Mobile,Android
23102,Desktop,Windows
23103,Mobile,macOS
23104,Desktop,Android
23105,Mobile,Android
23106,Mobile,iOS
23107,Mobile,iOS
23108,Mobile,macOS
23109,Tablet,Android
23110,Tablet,Android
23111,Mobile,Windows
23112,Mobile,Android
23113,Tablet,Android
23114,Mobile,macOS
23115,Mobile,iOS
23116,Desktop,iOS
23117,Mobile,iOS
23118,Mobile,Windows
23119,Mobile,Windows
23120,Mobile,iOS
23121,Desktop,Android
23122,Desktop,Android
23123,Tablet,macOS
23124,Desktop,Windows
23125,Desktop,Android
23126,Desktop,iOS
23127,Mobile,Android
23128,Desktop,Android
23129,Mobile,iOS
23130,Desktop,Windows
23131,Desktop,iOS
23132,Mobile,iOS
23133,Mobile,Windows
23134,Mobile,iOS
23135,Desktop,Windows
23136,Mobile,macOS
23137,Mobile,Windows
23138,Desktop,iOS
23139,Desktop,Windows
23140,Mobile,macOS
23141,Mobile,iOS
23142,Mobile,Windows
23143,Mobile,Android
23144,Tablet,Android
23145,Mobile,iOS
23146,Tablet,iOS
23147,Mobile,Android
23148,Desktop,macOS
23149,Mobile,Android
23150,Mobile,iOS
23151,Desktop,iOS
23152,Desktop,Android
23153,Mobile,Windows
23154,Desktop,Android
23155,Tablet,iOS
23156,Mobile,Windows
23157,Mobile,Windows
23158,Mobile,Android
23159,Mobile,iOS
23160,Mobile,macOS
23161,Mobile,Android
23162,Mobile,Android
23163,Mobile,iOS
23164,Desktop,iOS
23165,Desktop,macOS
23166,Mobile,Android
23167,Mobile,Windows
23168,Mobile,Windows
23169,Mobile,Android
23170,Mobile,Android
23171,Mobile,iOS
23172,Mobile,iOS
23173,Mobile,Android
23174,Mobile,iOS
23175,Mobile,iOS
23176,Desktop,iOS
23177,Mobile,macOS
23178,Tablet,iOS
23179,Mobile,Windows
23180,Desktop,iOS
23181,Desktop,Windows
23182,Mobile,iOS
23183,Mobile,macOS
23184,Mobile,iOS
23185,Mobile,Android
23186,Mobile,Android
23187,Desktop,Windows
23188,Desktop,Android
23189,Mobile,macOS
23190,Mobile,iOS
23191,Mobile,Android
23192,Mobile,iOS
23193,Mobile,iOS
23194,Desktop,Android
23195,Desktop,Android
23196,Desktop,Android
23197,Mobile,iOS
23198,Tablet,Android
23199,Desktop,Android
23200,Mobile,Android
23201,Desktop,Android
23202,Desktop,iOS
23203,Mobile,Windows
23204,Mobile,macOS
23205,Mobile,Windows
23206,Desktop,Android
23207,Mobile,macOS
23208,Tablet,Android
23209,Mobile,Android
23210,Desktop,Android
23211,Desktop,iOS
23212,Mobile,iOS
23213,Mobile,iOS
23214,Mobile,iOS
23215,Mobile,Android
23216,Mobile,macOS
23217,Desktop,iOS
23218,Mobile,Android
23219,Mobile,Android
23220,Desktop,Windows
23221,Tablet,iOS
23222,Desktop,iOS
23223,Desktop,Android
23224,Mobile,Android
23225,Mobile,iOS
23226,Desktop,Android
23227,Desktop,Android
23228,Desktop,iOS
23229,Desktop,Windows
23230,Desktop,Android
23231,Mobile,iOS
23232,Desktop,Android
23233,Mobile,iOS
23234,Mobile,Windows
23235,Mobile,iOS
23236,Mobile,Android
23237,Desktop,Windows
23238,Tablet,Android
23239,Desktop,Windows
23240,Mobile,Windows
23241,Desktop,macOS
23242,Desktop,Windows
23243,Desktop,Windows
23244,Mobile,Windows
23245,Mobile,Android
23246,Mobile,Windows
23247,Mobile,Windows
23248,Mobile,Android
23249,Desktop,Windows
23250,Mobile,Windows
23251,Mobile,iOS
23252,Mobile,Android
23253,Mobile,Windows
23254,Desktop,Android
23255,Mobile,Android
23256,Mobile,macOS
23257,Mobile,Android
23258,Desktop,Android
23259,Mobile,iOS
23260,Desktop,Android
23261,Mobile,Android
23262,Mobile,iOS
23263,Desktop,Android
23264,Desktop,Android
23265,Mobile,iOS
23266,Desktop,Windows
23267,Mobile,Android
23268,Mobile,Android
23269,Desktop,Android
23270,Desktop,iOS
23271,Mobile,Android
23272,Mobile,Android
23273,Mobile,Android
23274,Mobile,Android
23275,Mobile,Android
23276,Mobile,Android
23277,Mobile,Windows
23278,Mobile,Windows
23279,Mobile,Android
23280,Mobile,Windows
23281,Mobile,Windows
23282,Mobile,Windows
23283,Mobile,Android
23284,Tablet,macOS
23285,Tablet,Android
23286,Mobile,iOS
23287,Mobile,iOS
23288,Mobile,Android
23289,Mobile,macOS
23290,Mobile,Android
23291,Mobile,Android
23292,Mobile,iOS
23293,Mobile,Android
23294,Desktop,iOS
23295,Desktop,macOS
23296,Desktop,iOS
23297,Mobile,Android
23298,Mobile,macOS
23299,Mobile,macOS
23300,Mobile,Windows
23301,Mobile,iOS
23302,Mobile,Windows
23303,Mobile,Android
23304,Mobile,Android
23305,Desktop,Android
23306,Desktop,iOS
23307,Desktop,macOS
23308,Mobile,iOS
23309,Mobile,Android
23310,Mobile,Windows
23311,Desktop,Android
23312,Tablet,macOS
23313,Desktop,macOS
23314,Mobile,Windows
23315,Mobile,Android
23316,Mobile,Android
23317,Tablet,Android
23318,Desktop,iOS
23319,Desktop,Android
23320,Desktop,Windows
23321,Mobile,macOS
23322,Mobile,iOS
23323,Mobile,Android
23324,Mobile,macOS
23325,Tablet,Windows
23326,Mobile,iOS
23327,Desktop,Android
23328,Desktop,Android
23329,Mobile,Android
23330,Mobile,iOS
23331,Mobile,Android
23332,Mobile,Windows
23333,Desktop,macOS
23334,Tablet,Android
23335,Mobile,Android
23336,Mobile,Windows
23337,Mobile,Android
23338,Desktop,Android
23339,Mobile,Android
23340,Desktop,iOS
23341,Desktop,iOS
23342,Mobile,Android
23343,Mobile,macOS
23344,Desktop,Android
23345,Mobile,iOS
23346,Desktop,Android
23347,Desktop,macOS
23348,Tablet,Android
23349,Mobile,Windows
23350,Desktop,iOS
23351,Mobile,Windows
23352,Mobile,Android
23353,Desktop,Windows
23354,Desktop,Android
23355,Mobile,Windows
23356,Tablet,Android
23357,Mobile,iOS
23358,Mobile,macOS
23359,Desktop,macOS
23360,Desktop,Android
23361,Mobile,Android
23362,Mobile,Windows
23363,Desktop,Android
23364,Mobile,iOS
23365,Mobile,Android
23366,Mobile,Windows
23367,Mobile,iOS
23368,Mobile,iOS
23369,Mobile,Android
23370,Mobile,Windows
23371,Desktop,Android
23372,Mobile,macOS
23373,Desktop,Windows
23374,Desktop,Android
23375,Mobile,iOS
23376,Mobile,Android
23377,Mobile,iOS
23378,Desktop,iOS
23379,Mobile,Android
23380,Mobile,Windows
23381,Mobile,Android
23382,Mobile,Windows
23383,Mobile,Android
23384,Mobile,Android
23385,Mobile,iOS
23386,Mobile,iOS
23387,Mobile,Android
23388,Desktop,Android
23389,Tablet,Android
23390,Mobile,macOS
23391,Mobile,Android
23392,Mobile,Android
23393,Mobile,Android
23394,Mobile,Android
23395,Tablet,Android
23396,Desktop,Android
23397,Desktop,Android
23398,Mobile,macOS
23399,Mobile,Android
23400,Desktop,Android
23401,Mobile,iOS
23402,Mobile,iOS
23403,Tablet,Android
23404,Desktop,macOS
23405,Mobile,Windows
23406,Mobile,Android
23407,Mobile,Windows
23408,Desktop,Android
23409,Mobile,iOS
