case_id,transaction_id,customer_id,case_open_date,case_severity,investigation_status,resolution_hours
11080,444039,10577,2025-07-20,Critical,Confirmed Fraud,7.4
11081,444057,22271,2025-07-10,Critical,Confirmed Fraud,11.3
11082,444066,47419,2025-03-07,High,Closed - No Fraud,8.3
11083,444113,8500,2025-01-04,High,Confirmed Fraud,8.2
11084,444225,30278,2026-11-25,Medium,Confirmed Fraud,12.1
11085,444341,20283,2025-01-01,Critical,Under Review,15.4
11086,444381,39299,2025-08-04,Medium,Confirmed Fraud,3.9
11087,444440,45549,2025-02-21,Medium,False Positive,240.0
11088,444491,40199,2025-01-16,Medium,Confirmed Fraud,31.1
11089,444582,21430,2026-01-02,Medium,Under Review,16.3
11090,444584,22211,2026-10-20,Medium,Confirmed Fraud,13.0
11091,444619,45239,2026-11-06,Medium,Confirmed Fraud,44.8
11092,444633,44292,2026-08-03,Medium,Confirmed Fraud,10.4
11093,444672,17038,2026-01-05,Medium,Confirmed Fraud,4.6
11094,444686,34213,2025-05-19,Critical,Under Review,4.2
11095,444730,41518,2026-02-19,Medium,Confirmed Fraud,8.4
11096,444752,18186,2025-04-02,High,Confirmed Fraud,22.2
11097,444850,2223,2026-10-12,Medium,Confirmed Fraud,15.9
11098,444903,45237,2025-01-04,High,Closed - No Fraud,12.5
11099,444913,26173,2025-08-31,Medium,Confirmed Fraud,9.0
11100,444937,9378,2025-12-03,High,Closed - No Fraud,4.8
11101,445011,39520,2026-07-06,Critical,Confirmed Fraud,16.0
11102,445016,17592,2026-10-17,Medium,Confirmed Fraud,14.1
11103,445034,16787,2026-08-15,High,Confirmed Fraud,9.4
11104,445097,26033,2025-04-30,Medium,Under Review,40.0
11105,445115,33122,2025-01-08,High,False Positive,60.3
11106,445118,33223,2025-01-13,Medium,Confirmed Fraud,5.5
11107,445194,22045,2026-09-14,High,Under Review,16.5
11108,445289,31227,2025-04-06,Medium,Confirmed Fraud,6.2
11109,445290,11191,2026-11-02,High,Confirmed Fraud,5.8
11110,445324,41732,2026-04-11,High,Closed - No Fraud,8.2
11111,445456,13494,2026-02-20,Medium,Closed - No Fraud,20.9
11112,445460,40044,2026-10-01,Low,Confirmed Fraud,6.8
11113,445498,43719,2026-01-02,Medium,Confirmed Fraud,32.5
11114,445511,33206,2025-06-12,High,Closed - No Fraud,6.2
11115,445570,49777,2026-09-13,Medium,Confirmed Fraud,8.7
11116,445615,30032,2025-06-25,High,Confirmed Fraud,6.2
11117,445652,19709,2026-09-17,Critical,Confirmed Fraud,3.9
11118,445703,36132,2025-02-22,Medium,Closed - No Fraud,25.1
11119,445708,171,2026-12-12,Critical,Under Review,12.5
11120,445720,32867,2025-04-02,High,Confirmed Fraud,6.0
11121,445756,37786,2026-06-08,Medium,Closed - No Fraud,7.8
11122,445781,30028,2025-05-24,High,False Positive,24.5
11123,445804,33029,2025-05-24,Critical,Under Review,7.7
11124,445837,21759,2026-06-28,High,Confirmed Fraud,21.3
11125,445840,5853,2025-09-11,Medium,Confirmed Fraud,6.1
11126,445924,28191,2026-10-17,High,Closed - No Fraud,60.5
11127,445981,14697,2025-05-24,Critical,Under Review,6.9
11128,446009,11655,2025-11-10,High,Confirmed Fraud,17.2
11129,446027,38308,2025-07-15,High,Under Review,21.9
11130,446049,39860,2025-10-05,High,Closed - No Fraud,10.9
11131,446204,7194,2025-11-22,High,Closed - No Fraud,15.6
11132,446224,30795,2026-08-08,High,Confirmed Fraud,25.2
11133,446236,12953,2025-10-29,High,Confirmed Fraud,8.4
11134,446310,33922,2025-11-16,High,Confirmed Fraud,24.8
11135,446333,48034,2025-01-01,Critical,Confirmed Fraud,7.7
11136,446345,16327,2026-03-19,High,Confirmed Fraud,1.6
11137,446346,39328,2025-09-12,Medium,False Positive,3.3
11138,446410,17262,2025-01-14,High,Confirmed Fraud,2.7
11139,446417,19582,2025-04-19,Critical,Confirmed Fraud,31.8
11140,446482,15269,2026-07-28,High,Confirmed Fraud,8.7
11141,446487,34863,2025-12-14,High,Confirmed Fraud,5.9
11142,446615,49912,2026-03-24,High,Confirmed Fraud,17.5
11143,446663,17315,2026-11-11,High,False Positive,25.8
11144,446695,41254,2025-03-27,High,Closed - No Fraud,21.6
11145,446699,30833,2025-10-23,Critical,Confirmed Fraud,11.7
11146,446728,36888,2025-08-16,Medium,Confirmed Fraud,33.5
11147,446737,24670,2026-08-03,High,Under Review,3.5
11148,446738,44945,2025-12-03,Low,Closed - No Fraud,5.6
11149,446748,19420,2025-07-15,Critical,Closed - No Fraud,29.5
11150,446815,19387,2025-09-30,Medium,Closed - No Fraud,18.0
11151,446875,25779,2025-03-15,High,Confirmed Fraud,22.3
11152,446894,12502,2025-03-14,Low,Under Review,8.3
11153,446918,27229,2025-01-14,Medium,Confirmed Fraud,19.0
11154,446956,8590,2025-08-31,High,Confirmed Fraud,34.2
11155,447001,14500,2025-10-27,High,Confirmed Fraud,52.2
11156,447031,30103,2025-04-26,High,Closed - No Fraud,9.7
11157,447180,43792,2026-08-26,High,Confirmed Fraud,12.8
11158,447270,35373,2025-09-11,Medium,Confirmed Fraud,9.2
11159,447302,50000,2026-04-20,Medium,Confirmed Fraud,16.7
11160,447324,8901,2026-07-20,High,False Positive,3.2
11161,447354,5788,2026-02-11,High,False Positive,13.4
11162,447377,41479,2025-06-07,Medium,Under Review,6.2
11163,447457,602,2025-10-19,High,Confirmed Fraud,6.6
11164,447522,36727,2025-09-17,High,Under Review,5.0
11165,447527,1101,2026-10-22,Medium,Confirmed Fraud,7.1
11166,447583,17972,2026-01-16,Medium,Confirmed Fraud,14.9
11167,447679,44321,2025-01-21,Critical,Confirmed Fraud,7.6
11168,447701,13713,2026-11-20,High,Confirmed Fraud,73.9
11169,447724,32462,2025-03-20,Low,Confirmed Fraud,11.6
11170,447772,3154,2025-10-11,Medium,Closed - No Fraud,18.2
11171,447797,38794,2025-01-08,Critical,Confirmed Fraud,8.1
11172,447881,18847,2025-04-19,Low,Closed - No Fraud,5.2
11173,447973,35413,2025-02-20,High,Confirmed Fraud,8.1
11174,447974,47149,2025-01-29,Critical,Confirmed Fraud,10.6
11175,448031,26031,2025-03-05,Medium,Confirmed Fraud,8.6
11176,448108,27995,2025-01-26,Medium,False Positive,16.8
11177,448199,7943,2026-08-27,High,Closed - No Fraud,3.1
11178,448202,14493,2025-08-15,High,Confirmed Fraud,8.6
11179,448210,47970,2025-03-25,Critical,False Positive,9.5
11180,448274,10983,2025-07-17,Medium,Confirmed Fraud,15.9
11181,448281,49821,2026-04-25,High,Confirmed Fraud,2.0
11182,448431,49560,2026-07-30,High,Closed - No Fraud,11.9
11183,448466,49496,2025-03-23,Medium,Under Review,9.6
11184,448525,22049,2026-06-01,High,False Positive,9.1
11185,448561,7307,2025-06-17,Low,Confirmed Fraud,7.0
11186,448576,39429,2025-07-22,Medium,Confirmed Fraud,33.8
11187,448641,32920,2026-05-18,Medium,Confirmed Fraud,12.6
11188,448693,29162,2026-11-10,Low,Confirmed Fraud,6.6
11189,448708,26905,2026-03-20,High,Confirmed Fraud,6.5
11190,448800,4064,2025-11-03,Medium,Confirmed Fraud,6.0
11191,448818,4287,2025-03-20,Medium,Confirmed Fraud,4.3
11192,448842,46263,2025-10-11,Low,Confirmed Fraud,15.9
11193,448917,9600,2026-12-07,High,Confirmed Fraud,11.3
11194,448970,37094,2026-10-31,Medium,Confirmed Fraud,11.9
11195,449011,31290,2025-09-21,Critical,Confirmed Fraud,12.0
11196,449025,33427,2026-02-12,High,False Positive,8.1
11197,449064,40764,2026-06-13,High,Closed - No Fraud,29.4
11198,449108,40254,2025-07-25,Low,Confirmed Fraud,12.8
11199,449119,41201,2025-06-06,Low,Confirmed Fraud,8.8
11200,449179,17386,2025-06-26,High,Confirmed Fraud,1.9
11201,449194,18578,2025-09-08,Medium,False Positive,13.0
11202,449225,1765,2025-12-18,Medium,Closed - No Fraud,10.3
11203,449246,31935,2025-05-13,Low,Confirmed Fraud,25.4
11204,449250,43834,2026-11-03,Medium,Confirmed Fraud,6.7
11205,449261,36916,2026-07-23,Critical,False Positive,25.5
11206,449294,38024,2025-04-17,High,Confirmed Fraud,5.0
11207,449317,1910,2025-07-07,High,Confirmed Fraud,16.1
11208,449357,851,2026-11-10,High,Confirmed Fraud,5.9
11209,449425,5336,2025-05-31,Medium,False Positive,57.5
11210,449446,4237,2025-10-20,High,Confirmed Fraud,9.5
11211,449572,12947,2025-05-25,High,Confirmed Fraud,12.2
11212,449606,20384,2025-01-04,High,Confirmed Fraud,16.8
11213,449615,33507,2025-02-02,Critical,Confirmed Fraud,11.3
11214,449712,20070,2025-09-10,High,Confirmed Fraud,40.7
11215,449722,21680,2026-07-18,High,Closed - No Fraud,13.8
11216,449744,26640,2025-01-04,Low,Confirmed Fraud,4.8
11217,449774,14909,2025-02-21,High,Confirmed Fraud,8.7
11218,449797,39534,2026-05-11,Medium,Confirmed Fraud,45.9
11219,449898,38710,2025-05-14,High,Closed - No Fraud,8.5
11220,449906,18111,2026-01-29,High,Confirmed Fraud,8.8
11221,449926,13599,2025-10-09,Critical,Confirmed Fraud,6.8
11222,449952,20776,2025-10-23,Low,Confirmed Fraud,8.3
11223,450011,47799,2025-01-09,Medium,Confirmed Fraud,7.9
11224,450027,1097,2026-12-02,High,False Positive,12.0
11225,450056,20221,2025-06-11,Medium,Confirmed Fraud,16.6
11226,450063,8747,2025-04-29,High,Confirmed Fraud,1.0
11227,450094,34574,2025-02-06,Low,Confirmed Fraud,11.1
11228,450128,38895,2025-04-14,Critical,Confirmed Fraud,14.4
11229,450208,41212,2025-03-09,High,Confirmed Fraud,10.2
11230,450301,1502,2026-04-15,Critical,Confirmed Fraud,12.6
11231,450303,44328,2026-02-23,High,Confirmed Fraud,20.5
11232,450394,24762,2025-04-19,Low,Confirmed Fraud,9.2
11233,450397,26729,2025-02-04,Medium,Under Review,3.8
11234,450424,47441,2026-04-17,Critical,False Positive,7.1
11235,450444,9625,2025-11-14,High,Closed - No Fraud,15.1
11236,450447,23175,2026-06-14,High,Confirmed Fraud,29.6
11237,450465,45360,2025-08-02,Low,Confirmed Fraud,7.1
11238,450478,5748,2025-01-25,Critical,Closed - No Fraud,4.2
11239,450609,19452,2025-07-25,High,Confirmed Fraud,9.3
11240,450769,29681,2025-09-26,Medium,Confirmed Fraud,4.3
11241,450770,16408,2025-05-06,High,Closed - No Fraud,15.1
11242,450776,10656,2025-08-29,Medium,Confirmed Fraud,7.1
11243,450799,29065,2026-11-01,Critical,Confirmed Fraud,11.0
11244,450891,18741,2025-03-13,Medium,Confirmed Fraud,16.2
11245,450896,14865,2026-02-26,High,Confirmed Fraud,17.2
11246,450949,15152,2026-08-08,Medium,False Positive,12.8
11247,450976,48927,2026-09-09,Medium,Confirmed Fraud,8.8
11248,451033,18168,2025-07-16,Low,Closed - No Fraud,26.0
11249,451040,43115,2025-12-19,High,Confirmed Fraud,19.1
11250,451058,35618,2025-12-03,High,Under Review,8.7
11251,451064,40633,2025-08-19,Medium,Confirmed Fraud,13.7
11252,451070,3422,2025-08-06,High,Confirmed Fraud,34.1
11253,451086,27482,2026-01-31,High,Confirmed Fraud,6.7
11254,451200,48711,2026-10-07,High,Closed - No Fraud,7.3
11255,451312,19957,2026-01-28,High,Confirmed Fraud,10.4
11256,451355,29091,2026-04-15,High,False Positive,7.8
11257,451366,337,2025-05-02,Critical,Closed - No Fraud,16.4
11258,451368,7787,2025-06-06,Medium,Confirmed Fraud,6.0
11259,451392,7637,2025-03-12,High,Confirmed Fraud,8.4
11260,451417,40115,2025-07-19,High,Confirmed Fraud,16.7
11261,451423,49149,2025-09-13,Low,Confirmed Fraud,25.2
11262,451496,31540,2026-10-22,Medium,Confirmed Fraud,14.8
11263,451621,11983,2025-03-20,High,Confirmed Fraud,9.4
11264,451688,7727,2026-04-29,Medium,Confirmed Fraud,45.9
11265,451756,6266,2025-11-23,High,Under Review,7.0
11266,451770,96,2025-12-21,Critical,False Positive,13.7
11267,451892,8113,2025-09-06,Critical,Confirmed Fraud,4.2
11268,451906,112,2025-03-27,Medium,Under Review,2.9
11269,451907,3929,2026-02-21,High,Confirmed Fraud,27.8
11270,451914,41686,2026-02-10,Medium,Confirmed Fraud,5.5
11271,452023,28798,2025-02-23,Medium,False Positive,32.6
11272,452037,21241,2025-06-23,Critical,Closed - No Fraud,4.8
11273,452128,34992,2025-03-11,Medium,Closed - No Fraud,3.0
11274,452150,38580,2026-10-02,Low,Closed - No Fraud,11.9
11275,452265,44596,2025-03-27,Critical,Confirmed Fraud,21.6
11276,452270,1073,2025-09-30,Medium,Closed - No Fraud,1.8
11277,452297,23053,2025-05-01,Medium,Confirmed Fraud,4.8
11278,452361,7187,2025-01-05,Medium,Confirmed Fraud,12.7
11279,452370,7291,2025-01-16,High,Closed - No Fraud,2.4
11280,452413,29565,2026-04-02,Medium,Closed - No Fraud,10.4
11281,452541,41718,2026-08-12,High,Closed - No Fraud,59.1
11282,452594,27869,2026-12-06,High,Confirmed Fraud,2.8
11283,452684,30257,2025-04-23,Low,Confirmed Fraud,13.7
11284,452755,6764,2026-06-02,High,Confirmed Fraud,2.2
11285,452758,16763,2025-04-15,Medium,Confirmed Fraud,12.6
11286,452918,35141,2025-12-11,Critical,Closed - No Fraud,6.4
11287,453002,28409,2025-11-05,Low,Confirmed Fraud,8.5
11288,453009,3314,2026-02-09,High,Under Review,18.8
11289,453051,10683,2025-02-15,High,Confirmed Fraud,10.6
11290,453088,48695,2025-10-01,Low,Confirmed Fraud,4.3
11291,453093,44254,2025-06-07,High,Confirmed Fraud,22.3
11292,453109,37321,2026-12-01,Medium,Confirmed Fraud,7.5
11293,453128,17386,2026-12-19,Low,Confirmed Fraud,10.3
11294,453269,42322,2026-03-15,High,False Positive,15.4
11295,453291,43006,2025-05-16,Low,Confirmed Fraud,21.6
11296,453325,10911,2025-02-27,Medium,Confirmed Fraud,82.1
11297,453342,38639,2025-05-26,High,Confirmed Fraud,11.6
11298,453377,16268,2025-05-13,High,Confirmed Fraud,4.8
11299,453412,30874,2026-12-20,High,False Positive,5.0
11300,453414,2371,2025-06-15,High,Confirmed Fraud,8.1
11301,453486,23368,2025-09-11,Critical,Confirmed Fraud,12.2
11302,453498,27674,2026-03-26,Medium,Under Review,35.4
11303,453615,7867,2026-01-17,Medium,Confirmed Fraud,12.8
11304,453641,36971,2026-11-16,High,Closed - No Fraud,9.4
11305,453887,11203,2025-12-01,High,Confirmed Fraud,21.6
11306,453953,649,2026-12-12,High,Confirmed Fraud,8.7
11307,454034,48260,2025-07-29,High,Confirmed Fraud,26.0
11308,454070,4536,2026-08-02,High,Confirmed Fraud,15.2
11309,454082,11218,2026-01-20,Low,Confirmed Fraud,15.4
11310,454298,4768,2025-02-01,Medium,Closed - No Fraud,23.1
11311,454309,33787,2025-04-14,High,Confirmed Fraud,7.0
11312,454347,36953,2026-10-31,High,False Positive,22.9
11313,454417,19895,2025-01-02,High,Under Review,22.9
11314,454440,24952,2025-11-29,Medium,Confirmed Fraud,26.3
11315,454456,18326,2026-08-29,High,Confirmed Fraud,8.4
11316,454519,17771,2026-11-02,High,Confirmed Fraud,21.7
11317,454527,48876,2026-06-19,High,Closed - No Fraud,11.0
11318,454532,28113,2025-02-14,High,Confirmed Fraud,13.7
11319,454570,45374,2026-04-09,Medium,Closed - No Fraud,38.7
11320,454631,41703,2025-05-03,Medium,Closed - No Fraud,66.7
11321,454653,19993,2025-09-28,Low,Confirmed Fraud,8.7
11322,454655,18063,2025-01-31,Critical,Confirmed Fraud,17.7
11323,454773,9584,2025-09-14,High,False Positive,11.5
11324,454785,46768,2025-09-02,Medium,Confirmed Fraud,5.4
11325,454809,18683,2025-03-08,High,Closed - No Fraud,5.6
11326,454874,38303,2025-03-12,Medium,Confirmed Fraud,46.9
11327,454969,24784,2025-07-31,High,Confirmed Fraud,22.9
11328,454985,13018,2025-12-23,High,Confirmed Fraud,7.5
11329,454992,11832,2025-12-05,Low,Confirmed Fraud,25.5
11330,455048,26310,2025-01-11,Low,Confirmed Fraud,28.0
11331,455084,32497,2025-12-28,High,Confirmed Fraud,8.0
11332,455149,38760,2026-11-09,Medium,Confirmed Fraud,8.5
11333,455189,9370,2025-11-29,High,Confirmed Fraud,9.0
11334,455219,38376,2025-06-14,Medium,Confirmed Fraud,15.8
11335,455221,32729,2025-06-07,Medium,Confirmed Fraud,4.2
11336,455252,22923,2025-03-21,Medium,Confirmed Fraud,14.9
11337,455310,17617,2025-02-12,Medium,Confirmed Fraud,25.2
11338,455329,21542,2025-04-05,High,Closed - No Fraud,60.2
11339,455380,46820,2026-05-28,Medium,Confirmed Fraud,6.6
11340,455417,24558,2026-08-31,High,Confirmed Fraud,10.8
11341,455420,49246,2026-06-16,High,Confirmed Fraud,9.8
11342,455443,15812,2025-10-27,Medium,Confirmed Fraud,15.3
11343,455597,18992,2026-11-11,Low,Confirmed Fraud,35.0
11344,455603,26763,2025-11-09,Medium,Confirmed Fraud,14.8
11345,455605,8450,2026-08-29,Critical,Confirmed Fraud,4.5
11346,455610,45244,2026-01-02,High,Confirmed Fraud,7.1
11347,455619,32216,2025-05-14,High,Closed - No Fraud,12.3
11348,455657,6261,2026-02-14,High,Closed - No Fraud,25.9
11349,455727,29878,2025-01-12,Low,Confirmed Fraud,11.8
11350,455823,19948,2026-08-10,Medium,Confirmed Fraud,17.8
11351,455892,49264,2025-01-05,High,Confirmed Fraud,19.7
11352,455893,26045,2025-01-10,Critical,Confirmed Fraud,15.4
11353,455920,8131,2026-03-17,High,False Positive,42.8
11354,455928,14775,2025-07-07,High,Confirmed Fraud,8.1
11355,455985,34060,2026-05-29,Critical,Confirmed Fraud,10.9
11356,456042,47745,2026-08-21,Medium,Confirmed Fraud,11.4
11357,456119,36809,2025-08-16,Medium,Confirmed Fraud,30.2
11358,456145,8856,2025-06-07,Medium,Closed - No Fraud,15.1
11359,456158,10222,2026-04-10,High,Confirmed Fraud,28.6
11360,456209,18636,2026-10-13,High,Confirmed Fraud,2.4
11361,456225,8674,2026-07-09,High,False Positive,12.2
11362,456295,20471,2026-07-26,Low,False Positive,18.7
11363,456313,10952,2026-11-19,High,Confirmed Fraud,3.0
11364,456329,17423,2025-01-02,High,Confirmed Fraud,6.8
11365,456389,17066,2026-02-28,Medium,Confirmed Fraud,11.7
11366,456502,23085,2025-11-17,Medium,False Positive,13.5
11367,456504,46414,2025-01-09,Medium,False Positive,10.5
11368,456524,20893,2025-01-17,Critical,Closed - No Fraud,9.4
11369,456528,29071,2026-10-16,High,Confirmed Fraud,7.9
11370,456556,10177,2025-01-28,High,Confirmed Fraud,4.2
11371,456594,33385,2025-11-16,Medium,Confirmed Fraud,42.4
11372,456603,11143,2026-04-20,Medium,Under Review,4.4
11373,456613,18394,2025-12-26,High,Confirmed Fraud,3.9
11374,456618,15404,2025-12-31,High,Confirmed Fraud,28.3
11375,456636,820,2025-11-09,High,Confirmed Fraud,7.5
11376,456652,36303,2025-12-10,Medium,Closed - No Fraud,6.7
11377,456681,25965,2026-04-11,Critical,Confirmed Fraud,5.9
11378,456710,11788,2026-12-15,Low,Closed - No Fraud,16.6
11379,456815,5602,2025-03-29,Medium,Closed - No Fraud,13.8
11380,456842,28804,2025-12-06,Medium,Under Review,5.1
11381,456868,25429,2025-04-05,High,Confirmed Fraud,11.3
11382,456873,37181,2026-08-10,Critical,Closed - No Fraud,10.7
11383,456880,15796,2025-02-09,Medium,Confirmed Fraud,20.1
11384,456957,11799,2025-01-29,Medium,Confirmed Fraud,6.9
11385,456968,41488,2026-02-26,Critical,Confirmed Fraud,3.8
11386,457043,43701,2025-01-16,Medium,Under Review,4.8
11387,457053,11039,2026-01-07,Medium,False Positive,33.3
11388,457060,424,2025-04-24,High,Confirmed Fraud,9.9
11389,457068,27095,2025-12-07,Critical,Confirmed Fraud,12.5
11390,457110,10633,2025-07-15,Medium,Confirmed Fraud,7.7
11391,457163,24720,2025-01-28,High,Confirmed Fraud,16.3
11392,457187,24061,2025-02-03,High,False Positive,3.3
11393,457190,4083,2026-09-30,High,Confirmed Fraud,14.5
11394,457193,13500,2025-05-06,Low,Confirmed Fraud,12.6
11395,457212,18997,2025-07-10,Medium,Confirmed Fraud,32.1
11396,457227,2623,2026-11-08,Low,Confirmed Fraud,6.7
11397,457291,29220,2025-12-20,High,Closed - No Fraud,10.5
11398,457304,33468,2025-10-17,Critical,False Positive,7.2
11399,457352,4952,2026-05-02,High,False Positive,13.8
11400,457358,28755,2025-08-28,Medium,Confirmed Fraud,62.5
11401,457387,12616,2025-06-26,High,Confirmed Fraud,46.4
11402,457426,2566,2025-02-04,Medium,Confirmed Fraud,3.6
11403,457447,26320,2025-10-03,High,Confirmed Fraud,9.1
11404,457457,31420,2026-10-20,Medium,Under Review,23.2
11405,457480,520,2025-01-26,Critical,Confirmed Fraud,4.8
11406,457495,43069,2026-10-07,Medium,Confirmed Fraud,14.9
11407,457504,17721,2025-08-13,Medium,Closed - No Fraud,25.7
11408,457529,432,2025-03-09,High,Confirmed Fraud,30.9
11409,457540,6232,2026-09-26,Medium,Confirmed Fraud,9.5
11410,457542,24538,2026-07-05,Medium,Confirmed Fraud,9.5
11411,457577,26592,2025-12-02,Medium,Confirmed Fraud,15.0
11412,457683,22154,2026-02-09,Low,Under Review,5.5
11413,457694,31226,2025-02-06,Critical,Confirmed Fraud,7.0
11414,457708,37256,2025-04-23,High,Closed - No Fraud,19.7
11415,457786,26333,2026-12-14,High,Confirmed Fraud,2.2
11416,457817,43663,2026-01-10,High,Confirmed Fraud,3.2
11417,457869,31099,2025-12-30,High,Closed - No Fraud,12.1
11418,457933,3829,2025-03-30,Medium,Confirmed Fraud,20.0
11419,457935,8800,2025-03-10,Low,Confirmed Fraud,13.4
11420,457953,49130,2025-05-16,High,Closed - No Fraud,12.1
11421,457981,12068,2025-12-26,Medium,Confirmed Fraud,14.8
11422,457986,7756,2025-11-11,Medium,False Positive,26.0
11423,458013,45582,2025-09-23,High,False Positive,19.5
11424,458076,23843,2025-01-05,High,Confirmed Fraud,19.4
11425,458173,47491,2026-09-20,High,False Positive,2.7
11426,458221,29457,2025-01-30,Medium,Confirmed Fraud,12.4
11427,458248,31385,2025-05-29,Critical,Confirmed Fraud,8.0
11428,458256,17110,2025-01-11,High,Confirmed Fraud,4.6
11429,458257,44027,2026-06-23,High,Confirmed Fraud,8.1
11430,458277,32012,2025-11-07,High,Confirmed Fraud,23.5
11431,458395,43402,2026-03-12,High,Closed - No Fraud,26.6
11432,458429,33816,2025-02-16,Medium,Closed - No Fraud,24.8
11433,458438,23883,2025-07-18,Medium,Under Review,10.1
11434,458445,30839,2026-10-18,Critical,Closed - No Fraud,11.6
11435,458453,45293,2026-03-09,Low,Confirmed Fraud,65.6
11436,458457,49839,2026-04-22,Critical,Closed - No Fraud,9.3
11437,458499,14423,2025-07-01,Low,Confirmed Fraud,11.6
11438,458504,33109,2026-09-13,High,Confirmed Fraud,12.2
11439,458513,29721,2025-03-21,High,Confirmed Fraud,24.6
11440,458515,48165,2025-04-13,Medium,Confirmed Fraud,30.4
11441,458542,3539,2025-01-02,Critical,Confirmed Fraud,11.8
11442,458641,27128,2025-06-29,High,Confirmed Fraud,14.7
11443,458653,6752,2025-08-08,Medium,Confirmed Fraud,11.1
11444,458756,20551,2026-04-08,Low,Confirmed Fraud,14.5
11445,458798,30662,2026-04-30,Critical,Closed - No Fraud,12.4
11446,458817,23635,2026-03-27,Medium,Confirmed Fraud,10.8
11447,458859,18898,2025-06-09,High,Confirmed Fraud,6.8
11448,458868,25193,2025-04-21,Critical,Confirmed Fraud,14.8
11449,458879,1163,2025-06-07,High,Confirmed Fraud,2.4
11450,458890,27782,2026-03-12,High,Confirmed Fraud,6.6
11451,458930,7337,2025-01-08,Critical,Confirmed Fraud,12.4
11452,458940,23240,2026-12-28,Medium,Confirmed Fraud,11.6
11453,459001,30309,2026-01-21,Low,Confirmed Fraud,4.5
11454,459140,504,2026-05-13,Low,Confirmed Fraud,5.8
11455,459281,24921,2025-08-23,Critical,Closed - No Fraud,9.2
11456,459294,26024,2025-10-15,Critical,Confirmed Fraud,16.1
11457,459343,26195,2026-04-28,Medium,False Positive,5.9
11458,459370,18115,2025-09-09,Medium,Closed - No Fraud,17.8
11459,459375,19187,2026-01-28,High,Confirmed Fraud,2.9
11460,459412,12154,2025-05-09,High,Closed - No Fraud,13.9
11461,459429,35606,2026-04-16,Low,Confirmed Fraud,17.5
11462,459473,30176,2025-05-25,High,Confirmed Fraud,9.4
11463,459566,22071,2025-02-24,Low,Confirmed Fraud,7.7
11464,459594,30809,2025-05-11,High,False Positive,21.1
11465,459595,15262,2025-08-20,High,Confirmed Fraud,7.2
11466,459699,17933,2025-04-08,High,Under Review,3.2
11467,459750,33915,2025-06-04,High,Closed - No Fraud,10.8
11468,459803,10136,2026-01-06,Low,Confirmed Fraud,5.3
11469,459871,1515,2026-02-20,Critical,Confirmed Fraud,10.3
11470,459886,8696,2025-08-18,Medium,Under Review,7.1
11471,459890,1236,2026-09-23,Low,Confirmed Fraud,6.9
11472,459944,38637,2026-09-03,High,Closed - No Fraud,40.2
11473,460018,13965,2025-02-26,Low,Confirmed Fraud,6.3
11474,460103,2253,2026-06-12,Medium,Confirmed Fraud,7.6
11475,460123,28195,2026-12-11,Low,Confirmed Fraud,32.9
11476,460135,7469,2026-07-21,High,Confirmed Fraud,11.9
11477,460140,28534,2025-02-22,Critical,Confirmed Fraud,3.8
11478,460187,19852,2025-08-09,High,Under Review,4.7
11479,460213,38044,2026-03-12,High,Confirmed Fraud,6.5
11480,460221,21315,2025-01-25,Medium,Confirmed Fraud,11.0
11481,460250,18302,2025-12-05,Low,Confirmed Fraud,5.3
11482,460261,24075,2025-02-08,High,Confirmed Fraud,5.7
11483,460293,19471,2026-03-31,Medium,Confirmed Fraud,12.3
11484,460294,37699,2026-12-04,High,Closed - No Fraud,4.3
11485,460340,13572,2025-06-29,Medium,False Positive,8.0
11486,460374,16117,2025-10-16,Critical,Confirmed Fraud,7.6
11487,460470,7935,2025-04-29,Medium,Confirmed Fraud,46.1
11488,460482,5797,2026-09-08,High,Under Review,10.4
11489,460509,20193,2025-07-15,Low,Confirmed Fraud,4.3
11490,460589,36757,2025-01-20,Low,Confirmed Fraud,3.5
11491,460606,29897,2025-05-21,High,Confirmed Fraud,6.5
11492,460608,21925,2025-12-25,Medium,Closed - No Fraud,5.7
11493,460663,29137,2026-05-08,High,False Positive,13.1
11494,460679,8631,2025-08-01,High,Confirmed Fraud,20.2
11495,460797,35858,2026-05-05,Medium,Confirmed Fraud,50.0
11496,460799,18399,2025-03-03,Critical,Confirmed Fraud,19.2
11497,460889,3603,2025-01-27,Medium,Under Review,33.4
11498,460905,27797,2025-04-09,Low,Confirmed Fraud,7.0
11499,460917,39013,2026-11-12,High,Closed - No Fraud,4.8
11500,460970,37837,2025-02-01,Critical,Confirmed Fraud,7.8
11501,461020,27236,2026-03-22,High,Confirmed Fraud,18.1
11502,461123,26921,2025-06-08,High,Under Review,3.6
11503,461222,38520,2025-05-21,Critical,Confirmed Fraud,12.7
11504,461255,31287,2026-05-30,Low,Confirmed Fraud,6.7
11505,461297,40462,2025-04-24,Low,Confirmed Fraud,33.9
11506,461325,23007,2025-07-23,Medium,False Positive,6.6
11507,461349,11545,2025-07-21,High,Closed - No Fraud,12.4
11508,461390,32022,2026-05-07,High,Confirmed Fraud,31.0
11509,461440,38536,2026-01-12,High,Confirmed Fraud,1.9
11510,461444,39323,2025-03-11,Medium,Confirmed Fraud,33.0
11511,461536,26105,2025-12-17,High,False Positive,16.9
11512,461568,15096,2025-11-04,High,Confirmed Fraud,2.0
11513,461569,7157,2025-05-02,High,Confirmed Fraud,15.7
