transaction_id,high_value_flag,new_account_flag,high_velocity_flag,multiple_payment_failures_flag,previous_chargeback_flag,device_account_count,unusual_location_flag,risk_score,risk_level
473091,0,0,0,0,0,1,0,0.1,Low
473092,0,0,1,0,0,5,0,10.6,Low
473093,0,0,0,0,0,2,0,2.6,Low
473094,0,0,0,0,0,3,0,0.0,Low
473095,0,1,0,0,0,3,1,36.7,Medium
473096,0,0,1,0,0,1,0,24.5,Low
473097,0,0,0,0,0,3,0,0.0,Low
473098,0,1,0,0,0,1,0,19.9,Low
473099,0,0,0,0,0,4,0,0.0,Low
473100,0,0,1,0,0,1,0,14.5,Low
473101,0,0,0,0,0,5,0,0.0,Low
473102,0,1,1,0,0,1,0,40.0,Medium
473103,0,0,0,0,0,3,0,0.0,Low
473104,0,0,1,0,0,5,0,15.0,Low
473105,0,0,0,0,0,4,0,9.3,Low
473106,0,0,0,0,0,2,0,3.0,Low
473107,0,0,0,1,0,2,0,18.0,Low
473108,0,0,1,0,0,5,1,30.1,Medium
473109,0,0,0,0,0,4,0,2.9,Low
473110,0,0,0,0,0,3,0,0.2,Low
473111,0,0,0,0,0,2,0,1.2,Low
473112,0,0,0,0,0,4,0,0.0,Low
473113,0,0,0,1,0,5,0,12.6,Low
473114,0,0,0,0,0,2,0,1.3,Low
473115,0,0,1,0,0,5,0,13.8,Low
473116,0,0,0,0,0,4,0,2.6,Low
473117,0,0,1,0,0,4,0,24.2,Low
473118,0,0,0,0,0,2,0,0.0,Low
473119,0,0,0,0,0,2,0,8.8,Low
473120,0,0,0,0,0,3,0,0.0,Low
473121,0,0,0,0,0,2,0,5.8,Low
473122,0,0,0,0,0,1,0,0.0,Low
473123,0,0,1,0,0,2,0,10.6,Low
473124,0,0,0,0,0,3,1,12.7,Low
473125,0,1,0,0,0,1,0,26.4,Medium
473126,0,1,0,1,1,3,0,52.9,High
473127,0,0,0,0,0,4,0,1.0,Low
473128,1,0,0,0,0,3,0,27.8,Medium
473129,0,0,0,0,0,2,0,5.1,Low
473130,0,0,0,0,0,1,0,0.0,Low
473131,0,0,1,0,0,4,0,15.7,Low
473132,0,0,0,0,0,3,0,6.9,Low
473133,1,0,0,0,0,3,0,20.5,Low
473134,0,0,0,0,0,3,0,0.0,Low
473135,0,0,0,0,0,1,0,0.4,Low
473136,0,0,0,0,0,5,0,0.0,Low
473137,0,0,0,0,0,5,1,1.4,Low
473138,0,0,0,0,1,1,0,19.6,Low
473139,0,1,0,1,0,2,0,48.0,Medium
473140,0,0,0,0,0,2,0,2.3,Low
473141,0,0,0,0,0,5,0,10.3,Low
473142,0,1,0,1,1,4,0,57.7,High
473143,0,0,0,0,0,2,0,0.0,Low
473144,0,0,1,0,0,1,0,22.1,Low
473145,0,0,0,0,0,5,0,3.8,Low
473146,0,0,0,0,0,4,0,0.0,Low
473147,0,0,0,0,0,4,0,7.6,Low
473148,0,0,0,0,0,3,0,0.0,Low
473149,0,0,0,0,0,1,0,0.0,Low
473150,0,1,1,0,1,3,0,54.0,High
473151,0,0,0,0,0,1,0,1.9,Low
473152,0,0,0,0,0,1,0,8.9,Low
473153,0,1,0,0,0,3,0,27.3,Medium
473154,0,0,0,0,0,4,0,0.0,Low
473155,0,0,0,0,0,5,0,1.7,Low
473156,0,1,0,0,0,3,0,21.4,Low
473157,0,0,0,0,0,3,0,0.0,Low
473158,0,0,0,0,0,1,0,4.3,Low
473159,0,0,0,0,0,5,0,0.6,Low
473160,0,0,0,0,0,3,0,0.0,Low
473161,0,0,0,0,0,1,0,1.4,Low
473162,0,0,0,0,0,2,0,1.9,Low
473163,0,0,1,0,0,5,0,17.6,Low
473164,0,0,0,0,0,5,0,0.0,Low
473165,0,0,0,0,0,2,0,4.5,Low
473166,0,0,0,0,0,4,0,7.6,Low
473167,0,0,0,0,0,3,0,6.9,Low
473168,0,0,0,0,0,4,0,4.3,Low
473169,0,0,0,0,0,3,0,5.3,Low
473170,0,0,0,0,0,2,1,7.2,Low
473171,0,0,0,0,0,1,0,0.0,Low
473172,0,1,0,0,0,2,0,26.7,Medium
473173,0,0,0,0,0,1,0,1.1,Low
473174,0,0,0,0,0,2,0,1.6,Low
473175,0,0,0,0,0,1,0,0.0,Low
473176,1,0,0,0,0,4,0,14.0,Low
473177,0,0,0,0,0,3,0,0.0,Low
473178,0,0,0,0,0,1,0,0.2,Low
473179,0,1,0,0,0,3,0,18.1,Low
473180,0,0,0,0,1,2,1,15.5,Low
473181,0,0,0,0,0,4,0,2.2,Low
473182,0,0,0,0,0,5,0,0.0,Low
473183,0,0,0,0,0,1,0,0.0,Low
473184,0,0,0,0,0,4,1,3.0,Low
473185,0,0,0,0,0,5,0,2.1,Low
473186,0,0,1,0,0,4,0,22.7,Low
473187,0,1,0,0,0,1,0,14.7,Low
473188,0,1,0,0,0,4,0,21.2,Low
473189,0,0,0,0,0,1,0,0.0,Low
473190,0,0,0,0,0,2,0,0.0,Low
473191,0,0,0,0,0,4,0,1.1,Low
473192,0,0,0,0,0,1,0,0.0,Low
473193,0,0,0,0,0,3,0,3.0,Low
473194,0,0,0,0,1,4,0,10.6,Low
473195,0,0,0,0,0,5,0,0.0,Low
473196,0,0,1,0,0,1,0,9.2,Low
473197,0,0,0,0,0,4,0,0.0,Low
473198,0,0,0,0,1,5,0,8.9,Low
473199,0,0,1,0,0,3,0,19.0,Low
473200,0,0,0,0,0,5,0,0.0,Low
473201,0,0,0,0,0,3,0,0.0,Low
473202,0,0,0,0,0,1,0,0.0,Low
473203,0,0,0,0,0,4,0,0.0,Low
473204,0,0,1,0,0,3,0,18.5,Low
473205,0,0,0,0,0,2,0,2.2,Low
473206,0,0,0,0,0,1,0,0.0,Low
473207,0,0,0,0,0,2,0,0.0,Low
473208,0,0,1,0,0,5,0,17.7,Low
473209,0,0,0,0,0,3,0,3.5,Low
473210,0,0,0,0,0,3,0,0.0,Low
473211,0,0,0,0,1,4,0,19.4,Low
473212,0,0,0,0,0,4,0,1.0,Low
473213,0,0,0,0,0,4,0,4.7,Low
473214,0,0,0,0,0,5,0,7.5,Low
473215,0,0,0,0,0,3,0,0.0,Low
473216,0,0,0,0,0,5,0,0.0,Low
473217,0,0,0,0,0,2,0,0.0,Low
473218,0,1,0,0,0,1,0,19.8,Low
473219,0,0,0,1,0,5,0,7.4,Low
473220,0,0,0,0,0,1,0,0.0,Low
473221,0,0,0,0,0,5,0,4.7,Low
473222,0,0,0,0,1,2,0,20.0,Low
473223,0,0,0,0,0,2,0,0.0,Low
473224,0,0,0,0,0,4,0,6.5,Low
473225,0,0,0,0,0,3,0,6.3,Low
473226,0,0,1,0,0,2,1,24.0,Low
473227,0,0,0,0,0,1,0,0.0,Low
473228,0,0,1,0,0,1,0,6.3,Low
473229,0,0,0,0,0,5,0,8.9,Low
473230,0,1,0,0,0,2,0,22.6,Low
473231,0,1,0,0,0,1,0,23.0,Low
473232,0,0,0,0,0,2,0,0.0,Low
473233,0,1,0,0,0,2,0,28.3,Medium
473234,0,0,0,0,0,5,0,2.1,Low
473235,0,1,0,0,0,1,0,20.4,Low
473236,1,0,0,0,0,5,0,25.9,Medium
473237,0,1,0,0,0,4,0,15.2,Low
473238,0,1,1,0,0,1,0,37.0,Medium
473239,0,0,1,0,0,5,0,15.9,Low
473240,0,0,0,0,0,1,0,0.0,Low
473241,0,0,0,0,0,5,0,6.9,Low
473242,0,0,0,0,0,1,0,4.4,Low
473243,0,0,0,0,0,2,0,0.0,Low
473244,0,0,0,1,0,2,0,15.0,Low
473245,0,0,0,0,0,5,0,0.0,Low
473246,0,0,0,0,0,2,0,3.8,Low
473247,0,0,1,0,0,2,0,30.7,Medium
473248,0,0,0,0,1,4,0,21.9,Low
473249,0,0,0,0,0,4,0,0.2,Low
473250,0,0,0,0,0,3,0,0.0,Low
473251,0,1,0,0,1,4,0,40.1,Medium
473252,0,0,0,0,0,3,0,0.0,Low
473253,0,0,0,0,0,2,0,1.0,Low
473254,0,0,0,0,0,3,0,0.0,Low
473255,0,0,0,0,0,2,0,0.0,Low
473256,0,0,0,0,0,1,0,0.0,Low
473257,0,0,0,0,0,3,0,7.2,Low
473258,0,0,0,0,0,4,0,0.6,Low
473259,0,0,0,0,0,5,0,2.7,Low
473260,1,0,1,0,0,5,0,42.2,Medium
473261,0,0,0,0,0,2,0,0.0,Low
473262,0,0,0,0,0,4,0,1.5,Low
473263,0,1,0,0,0,5,0,25.3,Medium
473264,0,0,0,0,1,1,0,10.7,Low
473265,0,0,0,0,0,3,0,0.3,Low
473266,0,1,0,0,0,1,0,12.3,Low
473267,0,1,0,0,0,2,0,20.1,Low
473268,0,0,0,0,0,3,0,6.0,Low
473269,0,0,0,0,0,4,0,2.2,Low
473270,0,1,0,0,1,3,0,27.9,Medium
473271,0,1,0,0,0,5,0,22.6,Low
473272,0,0,0,0,0,3,0,0.0,Low
473273,0,0,0,0,0,2,0,0.0,Low
473274,0,0,0,0,0,5,0,1.1,Low
473275,0,0,0,1,1,5,0,32.0,Medium
473276,0,0,0,0,0,4,0,0.0,Low
473277,0,0,0,0,0,2,0,0.2,Low
473278,0,0,0,0,1,5,0,15.9,Low
473279,0,0,1,0,0,2,0,17.3,Low
473280,0,0,0,0,0,2,0,0.0,Low
473281,0,0,0,0,0,3,0,0.0,Low
473282,0,0,0,0,0,2,0,0.0,Low
473283,0,0,0,0,0,3,0,1.0,Low
473284,0,0,0,0,0,3,0,5.1,Low
473285,0,0,0,0,0,5,0,2.3,Low
473286,0,0,0,0,0,5,0,0.0,Low
473287,0,0,0,0,0,5,0,0.0,Low
473288,0,0,0,1,0,3,0,20.1,Low
473289,0,0,0,0,0,4,0,0.0,Low
473290,0,0,0,0,0,3,0,0.0,Low
473291,0,0,1,0,0,4,0,25.4,Medium
473292,0,0,0,0,0,3,0,0.0,Low
473293,0,0,0,0,1,2,1,18.1,Low
473294,0,0,0,0,0,3,0,3.9,Low
473295,0,0,0,0,0,5,0,9.8,Low
473296,0,0,0,0,0,5,0,0.0,Low
473297,0,0,1,1,0,3,0,36.5,Medium
473298,0,0,0,0,0,3,0,0.0,Low
473299,0,0,0,0,0,1,0,4.3,Low
473300,0,0,0,0,0,3,0,11.0,Low
473301,0,0,0,0,0,5,0,0.0,Low
473302,0,0,0,0,0,1,0,0.0,Low
473303,0,0,0,0,0,5,0,0.0,Low
473304,0,0,0,0,0,4,0,0.0,Low
473305,0,0,0,0,0,2,0,0.8,Low
473306,0,0,0,0,0,2,1,4.4,Low
473307,0,0,0,0,0,4,0,1.3,Low
473308,0,0,0,0,0,5,0,1.4,Low
473309,0,0,1,0,0,3,0,18.0,Low
473310,0,0,0,0,0,3,0,0.0,Low
473311,0,0,0,0,0,5,0,0.0,Low
473312,0,0,0,0,0,3,0,4.9,Low
473313,0,0,1,0,0,4,0,27.4,Medium
473314,0,0,0,0,0,2,1,12.3,Low
473315,0,0,0,0,0,4,0,2.6,Low
473316,0,0,0,0,0,1,0,0.1,Low
473317,0,0,0,0,0,2,0,0.0,Low
473318,0,0,0,0,0,3,0,0.0,Low
473319,0,0,0,0,0,4,0,0.0,Low
473320,0,1,1,0,1,5,0,46.7,Medium
473321,0,0,0,0,0,5,0,3.6,Low
473322,0,0,0,1,0,4,0,16.4,Low
473323,0,0,0,0,0,5,0,4.6,Low
473324,0,0,0,0,0,3,0,0.0,Low
473325,0,0,0,0,0,1,0,2.0,Low
473326,0,0,0,0,0,1,0,0.0,Low
473327,0,0,0,0,0,2,1,17.9,Low
473328,0,0,0,0,0,1,0,0.0,Low
473329,0,0,0,0,0,3,0,0.0,Low
473330,0,0,0,0,0,4,0,7.1,Low
473331,0,1,0,0,0,4,0,20.5,Low
473332,0,0,0,0,0,3,0,4.4,Low
473333,0,0,0,0,0,1,0,0.4,Low
473334,0,1,0,0,0,2,0,16.6,Low
473335,0,1,0,0,0,5,0,24.4,Low
473336,0,0,0,0,0,5,0,0.0,Low
473337,0,0,0,0,0,4,0,0.0,Low
473338,0,0,0,0,0,1,0,1.0,Low
473339,0,1,0,0,0,1,1,27.9,Medium
473340,0,0,0,0,0,2,0,0.0,Low
473341,0,0,0,0,0,2,0,0.0,Low
473342,0,0,0,0,0,4,0,1.3,Low
473343,0,0,0,0,0,3,0,7.2,Low
473344,0,0,0,0,0,3,0,1.5,Low
473345,0,0,1,0,1,4,1,43.5,Medium
473346,0,0,0,0,0,4,0,4.1,Low
473347,0,0,0,0,0,1,0,3.6,Low
473348,0,0,0,0,0,2,0,0.0,Low
473349,0,0,0,0,0,1,0,2.8,Low
473350,0,0,0,0,0,2,0,3.0,Low
473351,0,0,0,0,0,2,0,1.2,Low
473352,0,0,0,0,0,5,0,0.0,Low
473353,0,0,0,0,0,3,0,6.3,Low
473354,0,1,0,0,0,4,0,19.7,Low
473355,0,0,0,0,1,2,0,19.3,Low
473356,0,0,0,0,0,4,0,2.4,Low
473357,0,0,0,0,0,2,0,0.0,Low
473358,0,0,0,0,0,4,0,3.3,Low
473359,0,0,0,0,0,3,0,0.3,Low
473360,0,0,0,0,0,5,0,0.0,Low
473361,0,0,0,0,0,4,0,4.2,Low
473362,1,0,0,0,0,2,0,27.4,Medium
473363,0,0,0,0,0,5,0,12.2,Low
473364,0,0,0,0,0,3,0,0.0,Low
473365,0,0,0,0,0,3,0,0.6,Low
473366,0,0,0,0,0,2,0,8.7,Low
473367,0,1,0,0,1,1,0,38.5,Medium
473368,0,0,0,0,0,3,0,4.8,Low
473369,0,0,0,0,0,2,0,0.0,Low
473370,0,0,0,0,0,1,0,0.0,Low
473371,0,1,0,0,0,4,0,18.1,Low
473372,0,1,0,0,0,1,0,22.2,Low
473373,0,0,0,0,0,2,0,0.1,Low
473374,0,0,1,0,1,1,0,35.7,Medium
473375,0,0,0,1,0,2,0,15.9,Low
473376,0,0,0,0,0,3,0,0.0,Low
473377,0,0,0,0,0,5,0,0.0,Low
473378,0,0,0,0,0,1,0,0.3,Low
473379,0,0,0,0,0,1,0,4.7,Low
473380,0,0,0,0,0,3,0,7.3,Low
473381,0,0,0,0,0,1,0,0.0,Low
473382,0,0,0,0,0,1,0,0.9,Low
473383,0,0,0,0,0,3,0,1.2,Low
473384,0,0,0,1,0,3,0,14.7,Low
473385,0,0,0,0,0,1,0,6.3,Low
473386,0,0,0,0,0,4,0,0.9,Low
473387,0,0,0,0,0,3,0,0.0,Low
473388,0,0,0,0,0,3,0,0.0,Low
473389,0,0,0,0,0,1,0,0.0,Low
473390,0,0,0,0,0,1,0,0.0,Low
473391,0,0,0,0,0,4,0,6.2,Low
473392,0,0,0,0,0,3,0,0.8,Low
473393,0,0,0,0,0,2,0,7.5,Low
473394,0,0,0,0,0,4,0,0.0,Low
473395,0,1,0,0,0,3,0,17.0,Low
473396,0,0,0,0,0,2,0,0.0,Low
473397,0,0,0,0,0,1,0,7.2,Low
473398,0,0,0,0,0,4,0,0.0,Low
473399,0,0,0,0,0,3,0,2.1,Low
473400,1,0,0,0,0,3,0,28.0,Medium
473401,0,1,0,0,0,2,0,26.1,Medium
473402,0,0,0,0,0,3,0,1.9,Low
473403,0,0,0,1,1,4,0,31.9,Medium
473404,0,0,0,0,0,2,0,1.5,Low
473405,0,1,0,0,0,2,0,28.1,Medium
473406,0,1,0,0,0,4,0,22.4,Low
473407,0,0,0,0,0,2,0,1.8,Low
473408,0,0,0,0,1,3,0,12.0,Low
473409,0,0,0,0,0,3,0,0.0,Low
473410,0,0,1,0,0,4,0,19.3,Low
473411,0,0,0,1,0,5,0,13.8,Low
473412,1,0,0,0,0,3,0,25.2,Medium
473413,0,0,0,0,0,1,0,0.0,Low
473414,0,0,0,0,0,3,0,2.4,Low
473415,0,0,0,0,0,3,0,3.1,Low
473416,0,0,0,0,1,3,0,13.9,Low
473417,0,0,0,0,0,4,0,0.0,Low
473418,0,0,0,0,0,3,0,0.0,Low
473419,0,0,0,0,0,4,0,5.8,Low
473420,0,0,0,0,0,3,0,1.8,Low
473421,0,0,0,0,0,2,1,8.2,Low
473422,0,1,0,0,0,3,0,21.4,Low
473423,0,0,0,0,0,5,0,2.7,Low
473424,0,0,0,0,0,3,0,6.6,Low
473425,0,0,0,0,0,1,0,9.3,Low
473426,0,0,0,0,0,1,0,0.0,Low
473427,0,1,0,0,0,4,0,21.4,Low
473428,0,0,0,0,0,5,0,1.1,Low
473429,0,0,0,0,0,1,0,0.0,Low
473430,0,0,0,0,0,5,0,0.6,Low
473431,0,0,0,0,0,2,0,5.4,Low
473432,0,0,0,0,0,5,0,0.0,Low
473433,0,0,0,1,0,2,0,14.1,Low
473434,0,1,0,0,0,3,0,16.4,Low
473435,0,0,0,0,1,2,0,15.9,Low
473436,0,0,0,1,0,3,0,12.4,Low
473437,0,0,0,0,0,1,0,0.0,Low
473438,0,0,0,0,0,4,0,0.0,Low
473439,0,1,0,0,0,2,0,23.5,Low
473440,0,0,0,0,0,2,0,0.0,Low
473441,0,1,0,0,0,4,0,15.6,Low
473442,0,0,0,0,0,1,0,4.1,Low
473443,0,0,0,0,0,5,0,0.0,Low
473444,0,0,0,0,0,1,0,0.0,Low
473445,0,0,0,0,0,5,0,0.0,Low
473446,0,0,0,0,0,3,0,0.0,Low
473447,0,0,0,0,0,4,0,0.4,Low
473448,0,0,0,0,0,4,0,2.2,Low
473449,0,0,0,0,0,1,0,0.0,Low
473450,0,0,1,0,0,3,0,14.1,Low
473451,0,0,0,0,0,3,0,0.0,Low
473452,0,1,0,0,0,4,0,17.3,Low
473453,0,0,0,0,0,5,0,0.0,Low
473454,0,0,1,0,0,2,0,16.4,Low
473455,0,0,0,0,0,5,0,8.8,Low
473456,0,0,0,0,0,1,0,0.0,Low
473457,0,0,0,0,0,2,0,0.0,Low
473458,0,1,1,1,0,3,0,56.4,High
473459,0,0,0,1,0,4,0,15.4,Low
473460,0,0,0,0,0,5,0,0.0,Low
473461,0,0,0,0,0,5,0,0.0,Low
473462,0,0,0,0,0,5,0,6.8,Low
473463,0,1,0,0,0,1,0,29.2,Medium
473464,0,1,0,0,0,2,0,24.6,Low
473465,0,0,0,0,0,4,0,0.0,Low
473466,0,1,0,0,0,1,0,15.3,Low
473467,0,0,0,0,0,3,0,0.0,Low
473468,0,1,0,0,0,3,0,30.0,Medium
473469,0,0,0,0,0,5,0,0.0,Low
473470,0,0,0,0,0,2,0,0.0,Low
473471,0,1,0,0,0,4,0,18.8,Low
473472,0,0,0,0,0,1,1,7.9,Low
473473,0,0,1,0,0,2,0,16.7,Low
473474,0,0,0,0,1,3,0,14.3,Low
473475,0,0,1,0,0,4,0,11.2,Low
473476,0,0,0,0,0,2,0,2.0,Low
473477,0,0,0,0,0,5,0,6.3,Low
473478,0,0,0,0,1,5,0,14.9,Low
473479,0,0,0,0,0,1,0,0.0,Low
473480,0,0,0,0,0,5,0,1.2,Low
473481,0,0,0,0,0,1,0,0.5,Low
473482,0,0,0,0,0,4,0,2.6,Low
473483,0,0,0,0,0,2,0,0.0,Low
473484,0,0,0,0,0,2,0,5.3,Low
473485,0,0,0,0,0,1,0,0.5,Low
473486,0,0,0,0,0,3,0,0.0,Low
473487,0,0,0,0,0,4,0,4.7,Low
473488,0,0,0,0,0,1,0,0.0,Low
473489,0,0,0,0,0,3,0,0.0,Low
473490,0,0,0,0,1,2,0,12.8,Low
473491,0,0,1,0,0,5,0,17.7,Low
473492,0,1,0,0,1,2,0,41.2,Medium
473493,0,1,0,0,0,5,0,23.7,Low
473494,0,1,0,0,1,2,1,37.7,Medium
473495,0,0,0,0,0,4,0,13.4,Low
473496,0,0,1,0,0,4,1,21.5,Low
473497,0,0,0,0,0,2,0,0.0,Low
473498,0,0,0,0,0,1,0,0.3,Low
473499,0,0,0,0,0,5,0,0.0,Low
473500,0,0,1,0,0,1,0,17.9,Low
473501,0,0,0,0,0,4,0,0.0,Low
473502,0,0,0,0,0,5,0,5.7,Low
473503,0,0,0,0,0,3,0,0.0,Low
473504,0,0,0,1,1,2,1,48.4,Medium
473505,0,0,0,0,0,1,0,0.0,Low
473506,0,1,0,0,1,4,0,46.7,Medium
473507,0,0,0,0,0,1,0,0.1,Low
473508,1,1,0,0,0,4,0,46.0,Medium
473509,0,1,0,0,0,4,0,19.5,Low
473510,0,0,0,1,0,4,0,13.4,Low
473511,0,0,0,1,0,1,0,13.7,Low
473512,0,1,0,1,0,5,0,40.7,Medium
473513,0,0,0,0,0,5,0,5.6,Low
473514,0,0,0,0,0,1,0,0.0,Low
473515,0,0,0,0,0,2,0,5.0,Low
473516,0,1,1,0,0,3,0,48.0,Medium
473517,0,0,0,0,0,2,0,1.6,Low
473518,0,0,0,0,0,5,0,0.0,Low
473519,0,0,0,0,0,1,0,7.9,Low
473520,0,0,0,0,0,4,0,0.0,Low
473521,0,0,0,0,0,2,0,0.0,Low
473522,0,0,0,0,0,2,0,0.0,Low
473523,0,0,1,0,0,3,0,26.6,Medium
473524,0,0,0,0,1,5,0,17.9,Low
473525,0,1,0,0,0,1,0,25.7,Medium
473526,0,0,0,0,0,2,0,0.7,Low
473527,0,0,0,0,0,4,0,5.3,Low
473528,0,1,0,0,0,1,0,22.4,Low
473529,0,0,0,0,0,5,0,0.0,Low
473530,0,0,1,0,0,5,0,8.3,Low
473531,0,0,0,0,0,1,0,0.0,Low
473532,0,0,0,0,0,2,0,1.6,Low
473533,0,1,0,0,0,1,0,31.8,Medium
473534,0,0,0,0,0,4,0,0.0,Low
473535,1,0,0,0,0,1,0,25.9,Medium
473536,0,0,0,0,1,5,0,21.3,Low
473537,0,0,0,0,0,1,0,0.0,Low
473538,0,1,0,0,0,4,0,22.5,Low
473539,0,0,0,0,0,1,0,0.0,Low
473540,0,0,0,0,0,2,0,5.1,Low
473541,0,0,1,0,0,1,0,15.2,Low
473542,0,0,0,0,0,1,0,0.0,Low
473543,0,0,0,0,0,1,0,0.0,Low
473544,0,1,0,0,0,2,0,27.0,Medium
473545,0,0,0,0,0,4,0,6.7,Low
473546,0,0,0,1,0,3,0,24.5,Low
473547,0,0,0,0,0,3,0,2.6,Low
473548,0,0,0,0,0,3,0,0.0,Low
473549,0,0,0,0,0,3,0,1.6,Low
473550,0,0,0,0,1,1,0,8.4,Low
473551,0,0,0,0,0,5,0,0.0,Low
473552,0,0,0,0,0,2,0,0.0,Low
473553,0,0,0,0,0,2,0,2.0,Low
473554,0,0,0,0,1,2,0,16.7,Low
473555,0,1,0,0,0,5,0,28.9,Medium
473556,0,0,1,0,0,2,0,12.1,Low
473557,0,1,1,0,0,4,0,36.7,Medium
473558,0,0,0,0,1,3,0,17.7,Low
473559,0,0,0,0,0,2,0,0.0,Low
473560,0,0,0,0,0,2,0,4.4,Low
473561,0,0,0,0,0,5,0,0.0,Low
473562,0,0,1,0,0,3,0,20.4,Low
473563,0,0,0,0,0,4,0,3.9,Low
473564,0,0,0,0,0,5,0,0.0,Low
473565,0,0,0,0,0,3,0,0.5,Low
473566,0,0,0,0,0,2,0,6.0,Low
473567,0,0,0,0,0,1,0,0.0,Low
473568,0,0,0,0,0,5,0,8.1,Low
473569,0,0,1,0,0,5,0,11.8,Low
473570,0,0,0,0,0,4,0,2.1,Low
473571,0,0,0,0,0,4,1,2.0,Low
473572,0,0,0,0,0,1,0,0.0,Low
473573,0,1,0,0,0,2,0,21.8,Low
473574,0,1,0,0,0,2,0,9.6,Low
473575,0,0,0,0,0,5,1,4.0,Low
473576,0,0,0,0,0,2,0,0.0,Low
473577,0,0,0,0,0,2,0,1.5,Low
473578,0,0,0,0,0,3,0,3.6,Low
473579,0,0,0,0,0,1,0,0.0,Low
473580,0,0,0,0,1,5,0,9.7,Low
473581,0,0,0,0,1,2,0,23.1,Low
473582,0,0,0,0,0,1,0,0.0,Low
473583,1,0,0,0,0,5,0,18.4,Low
473584,0,0,0,0,0,1,1,7.6,Low
473585,0,0,0,0,0,2,0,0.0,Low
473586,0,0,0,1,0,4,0,17.7,Low
473587,0,0,1,0,1,4,0,40.4,Medium
473588,0,0,1,0,0,4,0,6.7,Low
473589,0,0,0,0,0,4,0,2.9,Low
473590,0,0,1,0,0,1,0,18.7,Low
473591,0,0,0,0,0,4,0,0.0,Low
473592,0,1,0,0,0,5,0,21.1,Low
473593,0,0,0,0,0,3,0,5.4,Low
473594,0,0,0,0,0,2,0,0.0,Low
473595,0,0,0,0,0,2,0,0.0,Low
473596,0,1,0,0,0,3,0,21.3,Low
473597,0,0,1,0,1,2,0,35.2,Medium
473598,0,0,0,0,0,1,1,10.8,Low
473599,0,0,0,0,0,1,0,1.0,Low
473600,0,0,0,0,1,3,0,23.6,Low
473601,0,0,0,0,0,4,0,0.0,Low
473602,0,0,0,0,0,4,0,1.7,Low
473603,0,0,1,0,0,4,0,18.7,Low
473604,0,0,1,0,0,3,0,18.5,Low
473605,0,0,0,0,0,4,1,12.9,Low
473606,1,0,1,1,0,2,0,51.8,High
473607,0,1,0,0,0,4,0,20.1,Low
473608,0,0,0,0,0,1,0,0.7,Low
473609,0,0,0,0,0,3,0,4.5,Low
473610,0,0,0,0,0,3,0,12.2,Low
473611,0,0,0,0,0,5,0,2.0,Low
473612,0,0,0,0,0,5,0,0.0,Low
473613,0,0,0,0,0,3,0,5.9,Low
473614,0,0,0,0,0,1,0,0.0,Low
473615,0,0,0,0,0,2,0,4.1,Low
473616,0,0,0,0,0,5,0,0.0,Low
473617,0,0,0,0,0,5,0,0.0,Low
473618,0,0,0,0,0,2,0,6.5,Low
473619,0,0,0,0,0,4,0,0.0,Low
473620,0,0,0,0,0,5,0,1.2,Low
473621,0,0,0,0,0,2,0,0.0,Low
473622,0,1,0,0,0,4,0,24.4,Low
473623,0,0,0,1,0,3,0,25.7,Medium
473624,0,1,0,1,0,3,0,37.5,Medium
473625,0,0,0,0,0,1,0,0.0,Low
473626,0,0,1,0,0,1,0,22.6,Low
473627,0,0,0,0,0,2,0,3.4,Low
473628,0,0,0,0,0,2,1,12.8,Low
473629,0,0,1,0,0,5,0,19.5,Low
473630,0,1,0,0,0,3,0,27.9,Medium
473631,0,0,0,0,0,4,0,0.0,Low
473632,0,0,0,0,0,4,0,2.4,Low
473633,0,0,0,0,0,5,0,6.0,Low
473634,0,0,0,0,0,1,0,0.0,Low
473635,0,0,0,0,0,4,0,1.8,Low
473636,0,0,0,0,0,1,0,1.2,Low
473637,0,0,0,0,0,4,0,0.0,Low
473638,0,0,0,0,0,5,0,0.0,Low
473639,0,0,0,0,0,2,0,0.0,Low
473640,0,0,0,0,0,3,0,7.0,Low
473641,0,0,0,0,0,1,0,0.0,Low
473642,0,0,0,0,0,5,0,3.4,Low
473643,0,1,0,0,0,5,0,22.3,Low
473644,0,0,0,0,0,5,0,2.9,Low
473645,0,0,0,0,0,1,0,0.0,Low
473646,0,0,1,0,0,3,0,15.6,Low
473647,0,0,0,0,0,5,0,2.2,Low
473648,0,0,0,0,0,2,0,1.4,Low
473649,0,0,0,0,0,4,0,5.9,Low
473650,0,0,0,0,0,2,0,1.7,Low
473651,0,0,0,0,0,4,0,0.0,Low
473652,0,0,0,0,0,5,0,0.0,Low
473653,0,0,0,0,0,2,1,13.8,Low
473654,0,0,0,0,0,3,0,0.0,Low
473655,0,0,0,0,0,5,0,0.0,Low
473656,0,0,0,0,0,1,0,0.0,Low
473657,0,0,1,0,0,3,0,22.4,Low
473658,0,0,0,0,1,4,0,11.3,Low
473659,0,0,1,0,0,4,0,22.2,Low
473660,0,0,0,0,0,1,0,2.2,Low
473661,0,0,0,0,0,5,0,0.0,Low
473662,0,0,0,0,0,2,0,0.0,Low
473663,0,0,0,0,0,3,0,2.2,Low
473664,0,0,0,0,0,2,0,16.3,Low
473665,0,0,0,0,0,2,0,5.8,Low
473666,0,0,0,0,0,3,0,0.1,Low
473667,0,0,0,0,0,3,0,0.7,Low
473668,0,0,0,0,0,3,0,4.4,Low
